iteration,reward,done_rate,edge_reset_rate,vx_err,weighted_metric_reward,selector_reference_penalty,orientation_penalty,slip_penalty,lateral_velocity_penalty,clearance_reward,policy_loss,value_loss,entropy,log_std_mean,score_progress,score_yaw_tracking,score_orientation,score_pitch_rate,score_roll_rate,score_yaw_rate,score_lateral_drift,score_vertical_bounce,score_slip,score_energy,score_clearance,score_action_smoothness,score_action_magnitude,score_survival,gait_pronk_ratio,gait_trot_ratio,gait_bound_ratio,gait_pace_ratio,flat_trot_efficiency_trot_ratio,flat_trot_efficiency_count,flat_trot_efficiency_pronk_ratio,flat_trot_efficiency_bound_ratio,flat_trot_efficiency_pace_ratio,ramp_up_trot_robustness_trot_ratio,ramp_up_trot_robustness_count,ramp_up_trot_robustness_pronk_ratio,ramp_up_trot_robustness_bound_ratio,ramp_up_trot_robustness_pace_ratio,rough_slope_trot_robustness_trot_ratio,rough_slope_trot_robustness_count,rough_slope_trot_robustness_pronk_ratio,rough_slope_trot_robustness_bound_ratio,rough_slope_trot_robustness_pace_ratio,push_lateral_pace_recovery_pace_ratio,push_lateral_pace_recovery_count,push_lateral_pace_recovery_pronk_ratio,push_lateral_pace_recovery_trot_ratio,push_lateral_pace_recovery_bound_ratio,stepping_stones_easy_bound_highspeed_bound_ratio,stepping_stones_easy_bound_highspeed_count,stepping_stones_easy_bound_highspeed_pronk_ratio,stepping_stones_easy_bound_highspeed_trot_ratio,stepping_stones_easy_bound_highspeed_pace_ratio,frequency_mean,duration_mean,footswing_height_mean,stance_width_mean,body_pitch_mean,action_clip_rate
48,0.6560771372169256,0.0174560546875,0.003393554748981842,0.5260725887492299,0.6560771372169256,0.3717041015625,0.03642324870452285,0.1442068333271891,0.04984517418779433,0.7743215337395668,-0.02433601822122,42.25198411941528,5.193487763404846,-0.6312332153320312,0.5193163715302944,0.4068209510296583,0.6371930651366711,0.2557275085709989,0.28117470629513264,0.561683626845479,0.6336277741938829,0.46169122215360403,0.6725923493504524,0.42094983719289303,0.7743215337395668,0.12041513808071613,0.7060317546129227,0.9999023452401161,0.2076416015625,0.2196044921875,0.3377685546875,0.2349853515625,0.2211538553237915,52,0.22055289149284363,0.340745210647583,0.21754808723926544,0.23100490868091583,51,0.20588235557079315,0.324754923582077,0.23835785686969757,0.23161765933036804,51,0.21262255311012268,0.3137255012989044,0.24203431606292725,0.2297794222831726,51,0.2083333432674408,0.22242647409439087,0.3394607901573181,0.3700980544090271,51,0.19056373834609985,0.19178922474384308,0.24754902720451355,2.8295421600341797,0.5035610795021057,0.09761135280132294,0.3542380928993225,-0.008280179463326931,0.16433106362819672
49,0.6574226301163435,0.0159912109375,0.0031250000774889486,0.5219827415421605,0.6574226301163435,0.3702392578125,0.03978285542689264,0.14518065564334393,0.04910202044993639,0.7677749022841454,-0.026868114597164094,38.950502157211304,5.195908635854721,-0.630661129951477,0.5324056018143892,0.4099194509908557,0.6307993680238724,0.26020433520898223,0.2825211128219962,0.5656831432133913,0.632409293204546,0.4599550776183605,0.6713467743247747,0.4165106024593115,0.7677749022841454,0.11729333363473415,0.7097021285444498,0.9999267589300871,0.2120361328125,0.2261962890625,0.326904296875,0.23486328125,0.22776442766189575,52,0.23377405107021332,0.317307710647583,0.2211538553237915,0.24693627655506134,51,0.21813726425170898,0.31433823704719543,0.22058823704719543,0.2346813827753067,51,0.21139706671237946,0.311887264251709,0.24203431606292725,0.24754902720451355,51,0.1924019604921341,0.21017158031463623,0.3498774766921997,0.34129902720451355,51,0.20404411852359772,0.21139706671237946,0.24325981736183167,2.847933769226074,0.5011378526687622,0.0974060446023941,0.35180985927581787,-0.004119095858186483,0.16057129204273224
50,0.6569121517241001,0.0172119140625,0.003271484454671736,0.5175468977540731,0.6569121517241001,0.3746337890625,0.03456260805251077,0.13789846608415246,0.04933969082776457,0.7700315713882446,-0.02629077891469933,44.364084243774414,5.191222727298737,-0.6303889155387878,0.5254001263529062,0.41119267512112856,0.6403296962380409,0.25777387199923396,0.27815830428153276,0.5666660536080599,0.6324227415025234,0.461717844940722,0.6760106366127729,0.4207373121753335,0.7700315713882446,0.11647189175710082,0.7055407296866179,0.9998291041702032,0.2086181640625,0.22802734375,0.329345703125,0.2340087890625,0.2265625149011612,52,0.2133413553237915,0.3335336744785309,0.2265625149011612,0.2297794222831726,51,0.22732843458652496,0.3290441334247589,0.2138480395078659,0.22242647409439087,51,0.21507354080677032,0.324754923582077,0.23774510622024536,0.25,51,0.19485294818878174,0.22120098769664764,0.3339460790157318,0.32536765933036804,51,0.1924019604921341,0.240196093916893,0.24203431606292725,2.8333253860473633,0.5022495985031128,0.09949778020381927,0.3530861735343933,-0.007387740537524223,0.164306640625
51,0.6570764575153589,0.016357421875,0.0031005860091681825,0.5172344287857413,0.6570764575153589,0.36968994140625,0.041185828973539174,0.1441876320168376,0.052471153205260634,0.7655035108327866,-0.025837811350356787,42.49947547912598,5.187108069658279,-0.6301087737083435,0.5323108788579702,0.4046996720135212,0.6298865173012018,0.25423111440613866,0.27538532530888915,0.5584223736077547,0.6336671467870474,0.46173144318163395,0.674223504960537,0.41884937044233084,0.7655035108327866,0.11850188579410315,0.709023654460907,0.9998291041702032,0.2078857421875,0.230712890625,0.3409423828125,0.220458984375,0.23497596383094788,52,0.23076924681663513,0.328125,0.20612981915473938,0.24325981736183167,51,0.19975490868091583,0.3486519753932953,0.2083333432674408,0.2340686321258545,51,0.21139706671237946,0.3339460790157318,0.22058823704719543,0.24325981736183167,51,0.20465686917304993,0.20588235557079315,0.34620100259780884,0.3480392396450043,51,0.1924019604921341,0.2352941334247589,0.2242647111415863,2.8711771965026855,0.5014777183532715,0.10028200596570969,0.35296228528022766,-0.003821025835350156,0.16872559487819672
52,0.6638425178825855,0.017333984375,0.0033203125385625754,0.5053890496492386,0.6638425178825855,0.37109375,0.0340956246946007,0.1386306097265333,0.04769394069444388,0.7682488057762384,-0.023941272316733375,41.99952673912048,5.186587274074554,-0.6296753287315369,0.5423686765134335,0.4041759241372347,0.6448228787630796,0.2606898630037904,0.2827608664520085,0.5603882577270269,0.6412451379001141,0.46347778011113405,0.6831912025809288,0.42330260295420885,0.7682488057762384,0.12016129749827087,0.7057165130972862,0.9998535178601742,0.203857421875,0.234619140625,0.3355712890625,0.2259521484375,0.22475962340831757,52,0.21394231915473938,0.3359375,0.22536058723926544,0.2549019753932953,51,0.2028186321258545,0.3229166865348816,0.2193627506494522,0.24816177785396576,51,0.21262255311012268,0.3241421580314636,0.21507354080677032,0.22120098769664764,51,0.21200981736183167,0.21262255311012268,0.3541666865348816,0.34068629145622253,51,0.1776960790157318,0.23284314572811127,0.24877451360225677,2.875308036804199,0.4994847774505615,0.10091999173164368,0.3535505533218384,-0.004252064041793346,0.16435547173023224
53,0.667041840031743,0.01708984375,0.003247070379075012,0.4891857551410794,0.667041840031743,0.3665771484375,0.036343642976135015,0.134899283060804,0.04873217851854861,0.7717801965773106,-0.024279762525111437,44.0769248008728,5.18954262137413,-0.6290345191955566,0.5534111130982637,0.4157865261659026,0.6470346990972757,0.25557013414800167,0.28585281781852245,0.5734140854328871,0.6381761785596609,0.46492069493979216,0.6823773942887783,0.42268730141222477,0.7717801965773106,0.12087348778732121,0.7117034457623959,0.9998291041702032,0.188720703125,0.2376708984375,0.3389892578125,0.234619140625,0.23918269574642181,52,0.19230769574642181,0.3365384638309479,0.2319711595773697,0.2616421580314636,51,0.19730393588542938,0.32536765933036804,0.21568627655506134,0.23590686917304993,51,0.19607843458652496,0.33578431606292725,0.23223039507865906,0.24632354080677032,51,0.18382354080677032,0.2242647111415863,0.34558823704719543,0.35171568393707275,51,0.17401961982250214,0.22732843458652496,0.24693627655506134,2.872511863708496,0.49299442768096924,0.09814635664224625,0.35058242082595825,-0.0035890410654246807,0.1632080078125
54,0.669103741645813,0.0167236328125,0.0031494141130679054,0.4834714662283659,0.669103741645813,0.36767578125,0.03290735627524555,0.13753752782940865,0.04352947662118822,0.7736808471381664,-0.02514859026996419,42.010170698165894,5.1930340230464935,-0.6282110810279846,0.558522155508399,0.4144131178036332,0.6462994106113911,0.25565449288114905,0.28833646699786186,0.5690005905926228,0.6463316138833761,0.476260076276958,0.6790156085044146,0.4262047382071614,0.7736808471381664,0.11461062356829643,0.7105767298489809,0.9998046904802322,0.192626953125,0.2357177734375,0.33935546875,0.2322998046875,0.23918269574642181,52,0.21033655107021332,0.34194713830947876,0.2085336595773697,0.2616421580314636,51,0.18627451360225677,0.3284313976764679,0.2236519753932953,0.23100490868091583,51,0.2028186321258545,0.33088237047195435,0.2352941334247589,0.2395833432674408,51,0.1881127506494522,0.2291666716337204,0.343137264251709,0.35232844948768616,51,0.17524510622024536,0.21752451360225677,0.2549019753932953,2.8659827709198,0.5010498762130737,0.09978072345256805,0.3514705002307892,-0.004184999503195286,0.16142578423023224
55,0.6652611456811428,0.015625,0.0030517578561557457,0.4922772878780961,0.6652611456811428,0.3687744140625,0.033259892952628434,0.1376920696347952,0.044824178563430905,0.7743442021310329,-0.024883397622033954,42.72560667991638,5.193480968475342,-0.6268620491027832,0.5455243159085512,0.4165278486907482,0.6410786397755146,0.2570117749273777,0.28578210063278675,0.573194170370698,0.6493507139384747,0.47405251394957304,0.6755165793001652,0.42230137810111046,0.7743442021310329,0.11724731349386275,0.7084293402731419,0.9999267589300871,0.1983642578125,0.2325439453125,0.34326171875,0.225830078125,0.25,52,0.20973558723926544,0.3257211744785309,0.21454328298568726,0.23651961982250214,51,0.21078431606292725,0.34129902720451355,0.21139706671237946,0.2450980544090271,51,0.19117647409439087,0.34068629145622253,0.22303922474384308,0.23100490868091583,51,0.20526961982250214,0.20465686917304993,0.3590686321258545,0.3498774766921997,51,0.17463235557079315,0.22610294818878174,0.24938726425170898,2.852358341217041,0.49915120005607605,0.10039529204368591,0.35448986291885376,-0.005198565311729908,0.16777344048023224
56,0.6559446230530739,0.0191650390625,0.0036621094350266503,0.528104460798204,0.6559446230530739,0.3704833984375,0.037358428235165775,0.14553060848265886,0.05257912015076727,0.7888940926641226,-0.023650265240576118,47.57184910774231,5.19590300321579,-0.6252213716506958,0.5182455303147435,0.4045468755066395,0.6380212288349867,0.25255794171243906,0.28045945707708597,0.5599518604576588,0.6325855143368244,0.45841403119266033,0.6733571588993073,0.4170987391844392,0.7888940926641226,0.12315865070559084,0.7040519192814827,0.9998291041702032,0.1866455078125,0.2269287109375,0.3546142578125,0.2318115234375,0.22235578298568726,52,0.21394231915473938,0.3539663553237915,0.20973558723926544,0.2187500149011612,51,0.19117647409439087,0.3707107901573181,0.2193627506494522,0.2542892098426819,51,0.18075981736183167,0.32107844948768616,0.24387255311012268,0.24203431606292725,51,0.1764705926179886,0.21262255311012268,0.3688725531101227,0.3584558963775635,51,0.17034314572811127,0.22671569883823395,0.2444853037595749,2.888993740081787,0.4996056854724884,0.09963567554950714,0.3533860445022583,-0.0023343816865235567,0.16716308891773224
57,0.6593753807246685,0.015625,0.003027343811481842,0.501824134029448,0.6593753807246685,0.36883544921875,0.037300875468645245,0.1468207857105881,0.05317992751952261,0.7985926549881697,-0.024643161450512707,38.8422417640686,5.19508221745491,-0.6239249110221863,0.5371765159070492,0.40527211874723434,0.627639289945364,0.24783383402973413,0.28094791527837515,0.5603795684874058,0.6198976598680019,0.4763920409604907,0.6723576970398426,0.4156928909942508,0.7985926549881697,0.1238881847821176,0.7045806478708982,0.9999023452401161,0.17236328125,0.22607421875,0.3603515625,0.2412109375,0.23016828298568726,52,0.18629808723926544,0.3521634638309479,0.23137019574642181,0.22610294818878174,51,0.19178922474384308,0.3553921580314636,0.22671569883823395,0.24142158031463623,51,0.17279411852359772,0.3535539209842682,0.23223039507865906,0.25,51,0.1568627506494522,0.21691177785396576,0.3762255012989044,0.3645833432674408,51,0.15379902720451355,0.21568627655506134,0.2659313678741455,2.8691484928131104,0.4986482858657837,0.10133443772792816,0.3540688455104828,-0.004790911916643381,0.17219237983226776
58,0.6664560232311487,0.017333984375,0.003320312560390448,0.5074456203728914,0.6664560232311487,0.36871337890625,0.03554028400685638,0.14648076449520886,0.04732868284918368,0.8004721384495497,-0.025876195228192955,41.691059827804565,5.2031175792217255,-0.6230328679084778,0.5438697803765535,0.4098581047728658,0.6369010508060455,0.2512580347247422,0.2874279422685504,0.565671406686306,0.6338811106979847,0.48175047524273396,0.6777620147913694,0.4229970593005419,0.8004721384495497,0.1230999487452209,0.7028362471610308,0.9998535178601742,0.1768798828125,0.228271484375,0.3583984375,0.2364501953125,0.23257212340831757,52,0.18149039149284363,0.3545673191547394,0.23137019574642181,0.23774510622024536,51,0.20036765933036804,0.32536765933036804,0.23651961982250214,0.21629902720451355,51,0.17892158031463623,0.3590686321258545,0.24571079015731812,0.22610294818878174,51,0.17892158031463623,0.24264706671237946,0.35232844948768616,0.4007353186607361,51,0.14460784196853638,0.21200981736183167,0.24264706671237946,2.854717254638672,0.49829527735710144,0.09953785687685013,0.3535095453262329,0.00013278366532176733,0.17011718451976776
59,0.6578751169145107,0.015625,0.003051757857974735,0.5284497067332268,0.6578751169145107,0.368896484375,0.03618543315678835,0.15682155545800924,0.05189756874460727,0.8056321069598198,-0.024897370662074536,40.040149450302124,5.200912714004517,-0.6221054196357727,0.519476255401969,0.40966033563017845,0.6416808515787125,0.2503565205261111,0.2826657136902213,0.5644274055957794,0.6301430035382509,0.4710222939029336,0.6692931167781353,0.4147242521867156,0.8056321069598198,0.11506449617445469,0.7020052094012499,0.9999267589300871,0.1708984375,0.22607421875,0.369140625,0.23388671875,0.21574519574642181,52,0.20132212340831757,0.36899039149284363,0.21394231915473938,0.23713235557079315,51,0.1764705926179886,0.37867647409439087,0.2077205926179886,0.2297794222831726,51,0.16911765933036804,0.35723039507865906,0.24387255311012268,0.24693627655506134,51,0.16360294818878174,0.23100490868091583,0.3584558963775635,0.38235294818878174,51,0.14338235557079315,0.21691177785396576,0.25735294818878174,2.868398904800415,0.5046416521072388,0.10181939601898193,0.353360652923584,-0.004246601834893227,0.17294922471046448
60,0.6560663878917694,0.0194091796875,0.0036132813220319804,0.5267577189952135,0.6560663878917694,0.36993408203125,0.03659088973654434,0.1458936792332679,0.05174222378991544,0.8113480042666197,-0.02620264166034758,41.590815782547,5.199668377637863,-0.6202853918075562,0.519431471824646,0.40088743530213833,0.6344024557620287,0.24900926975533366,0.27552856784313917,0.5560765024274588,0.6183646228164434,0.473947168327868,0.6721362099051476,0.4147709393873811,0.8113480042666197,0.12479394255205989,0.7000890523195267,0.9997314494103193,0.163818359375,0.2213134765625,0.3690185546875,0.245849609375,0.23918269574642181,52,0.14903846383094788,0.36838942766189575,0.24338942766189575,0.22242647409439087,51,0.1770833432674408,0.36703431606292725,0.23345589637756348,0.2034313827753067,51,0.18321079015731812,0.3658088445663452,0.24754902720451355,0.25735294818878174,51,0.16299019753932953,0.21446079015731812,0.3651960790157318,0.37867647409439087,51,0.14705882966518402,0.22671569883823395,0.24754902720451355,2.8647429943084717,0.5014610886573792,0.10228516161441803,0.35598254203796387,-0.003146503586322069,0.16848145425319672
61,0.6598617974668741,0.0159912109375,0.003027343811481842,0.5255652647465467,0.6598617974668741,0.3699951171875,0.03784807014744729,0.14486265904270113,0.051679965923540294,0.8175183720886707,-0.023802996729500592,39.18722581863403,5.204741597175598,-0.6195115447044373,0.5269270837306976,0.40572159085422754,0.6350927017629147,0.2505129436030984,0.2792447255924344,0.5621327515691519,0.6229566484689713,0.47101258020848036,0.6756631527096033,0.41643922310322523,0.8175183720886707,0.11961044394411147,0.6960101574659348,0.9998291041702032,0.1605224609375,0.226318359375,0.3641357421875,0.2490234375,0.23497596383094788,52,0.17247596383094788,0.3515625,0.24098558723926544,0.2352941334247589,51,0.16850490868091583,0.34068629145622253,0.2555147111415863,0.2242647111415863,51,0.1617647111415863,0.3602941334247589,0.25367647409439087,0.23713235557079315,51,0.14950980246067047,0.2138480395078659,0.39950981736183167,0.3688725531101227,51,0.15012255311012268,0.22303922474384308,0.25796568393707275,2.8211326599121094,0.49984225630760193,0.10331287235021591,0.3568820655345917,-0.002053075935691595,0.17263184487819672
62,0.6570732481777668,0.018798828125,0.0035400391552684596,0.5365920094773173,0.6570732481777668,0.370849609375,0.03694119048304856,0.1403546193614602,0.05661585833877325,0.8289169948548079,-0.024569962231907994,44.93013143539429,5.200828105211258,-0.6185697913169861,0.5158783094957471,0.3973514698445797,0.6429597064852715,0.2468970874324441,0.2751378258690238,0.552476255223155,0.6173826921731234,0.4664710648357868,0.6789693012833595,0.4156867126002908,0.8289169948548079,0.11932096048258245,0.6956946179270744,0.9997802767902613,0.1578369140625,0.209716796875,0.3668212890625,0.265625,0.20913462340831757,52,0.16045673191547394,0.3515625,0.2788461744785309,0.22732843458652496,51,0.1623774617910385,0.3609068691730499,0.24938726425170898,0.2089460790157318,51,0.16789215803146362,0.3817402124404907,0.24142158031463623,0.2708333432674408,51,0.1617647111415863,0.2034313827753067,0.3639706075191498,0.3762255012989044,51,0.13664215803146362,0.19975490868091583,0.2873774468898773,2.8603506088256836,0.4944511651992798,0.10525193810462952,0.3575461208820343,-0.0018382819835096598,0.17131347954273224
63,0.6603735126554966,0.015869140625,0.0029541016010625754,0.515826566144824,0.6603735126554966,0.36590576171875,0.03717016737209633,0.1466298026498407,0.05494962865486741,0.8257982693612576,-0.023065539251547307,43.84417939186096,5.208079665899277,-0.617475152015686,0.5317520722746849,0.3976256139576435,0.6348040793091059,0.2505693254061043,0.2793382788076997,0.5527120549231768,0.6230079606175423,0.4841876868158579,0.6710554696619511,0.4152498338371515,0.8257982693612576,0.12029839912429452,0.6965316664427519,0.9997802767902613,0.157470703125,0.2164306640625,0.3609619140625,0.26513671875,0.24038462340831757,52,0.15925481915473938,0.34375,0.25661057233810425,0.22303922474384308,51,0.1721813827753067,0.34558823704719543,0.2591911852359772,0.22181373834609985,51,0.17463235557079315,0.3529411852359772,0.2506127655506134,0.2769607901573181,51,0.14950980246067047,0.18995098769664764,0.38357844948768616,0.3792892396450043,51,0.13174019753932953,0.20649510622024536,0.2824755012989044,2.85916805267334,0.49704745411872864,0.10488753020763397,0.3548566997051239,-0.0023234118707478046,0.17409668862819672
64,0.6564557980746031,0.0169677734375,0.0033203125658474164,0.5254438705742359,0.6564557980746031,0.37432861328125,0.035497808537911624,0.1467836839146912,0.05260918731801212,0.8298678249120712,-0.02435859860270284,44.20047402381897,5.20189306139946,-0.6163851618766785,0.5191146656870842,0.4003534773364663,0.6311195511370897,0.24570783646777272,0.2737557152286172,0.5537946205586195,0.6199393011629581,0.4827644741162658,0.6675096806138754,0.4146214183419943,0.8298678249120712,0.12652882956899703,0.6958787031471729,0.9999267589300871,0.1600341796875,0.2064208984375,0.3748779296875,0.2586669921875,0.20012019574642181,52,0.16526442766189575,0.36358174681663513,0.2710336744785309,0.21078431606292725,51,0.17034314572811127,0.36642158031463623,0.25245100259780884,0.22671569883823395,51,0.17585784196853638,0.356004923582077,0.24142158031463623,0.23590686917304993,51,0.15625,0.2034313827753067,0.40441179275512695,0.3841911852359772,51,0.13235294818878174,0.19117647409439087,0.2922794222831726,2.8355870246887207,0.4981496334075928,0.10299648344516754,0.3541429042816162,-0.0005321122007444501,0.17390136420726776
65,0.66139717400074,0.0164794921875,0.0032470703772560228,0.5162801127880812,0.66139717400074,0.3675537109375,0.03774530813097954,0.13883526995778084,0.051561335334554315,0.8390367235988379,-0.025948388822143897,40.57677459716797,5.208578288555145,-0.6162605285644531,0.5304217673838139,0.40493123326450586,0.6264110393822193,0.24890009313821793,0.2812669016420841,0.5581991877406836,0.6215257048606873,0.4813081407919526,0.6786797288805246,0.42044149339199066,0.8390367235988379,0.12666710303165019,0.6886495836079121,0.9999511726200581,0.1483154296875,0.2069091796875,0.3880615234375,0.2567138671875,0.21995192766189575,52,0.17127405107021332,0.371995210647583,0.2367788553237915,0.20710785686969757,51,0.1507353037595749,0.3970588445663452,0.2450980544090271,0.22610294818878174,51,0.13909314572811127,0.3700980544090271,0.2647058963775635,0.2647058963775635,51,0.14460784196853638,0.19669118523597717,0.39399510622024536,0.4074755012989044,51,0.1354166716337204,0.18443627655506134,0.27267158031463623,2.8859341144561768,0.49123603105545044,0.1060701459646225,0.3565792143344879,-0.0028060334734618664,0.1724853515625
66,0.6591746229678392,0.01708984375,0.00317382815592282,0.5199260618537664,0.6591746229678392,0.37042236328125,0.03964878956321627,0.14285072986967862,0.05262240779120475,0.8428965695202351,-0.0277209478081204,43.060123920440674,5.1988363564014435,-0.6152474284172058,0.5228867186233401,0.403401511721313,0.6289289630949497,0.24457324715331197,0.27913804445415735,0.5574959050863981,0.6223711427301168,0.48082022182643414,0.6758205965161324,0.4178475933149457,0.8428965695202351,0.1280361961107701,0.6856590285897255,0.9997558631002903,0.1448974609375,0.2081298828125,0.3944091796875,0.2525634765625,0.21454328298568726,52,0.14663462340831757,0.3858173191547394,0.2530048191547394,0.21691177785396576,51,0.14460784196853638,0.3952206075191498,0.24325981736183167,0.2089460790157318,51,0.15441176295280457,0.3952206075191498,0.24142158031463623,0.2512255012989044,51,0.1507353037595749,0.20710785686969757,0.3909313976764679,0.40502452850341797,51,0.12806372344493866,0.1930147111415863,0.27389708161354065,2.8401377201080322,0.5017579793930054,0.10255265235900879,0.3529307246208191,-0.002730862470343709,0.17441406846046448
67,0.6608709562569857,0.0181884765625,0.0035156250814907253,0.5156479934230447,0.6608709562569857,0.3651123046875,0.03548617253545672,0.14446087391115725,0.04819815652444959,0.8421809040009975,-0.025332008866826072,42.668484687805176,5.206482708454132,-0.6139694452285767,0.5282424949109554,0.40703178383409977,0.6350232772529125,0.24436384718865156,0.28223533090204,0.5604739561676979,0.6322605013847351,0.48248833045363426,0.6726927012205124,0.41611366253346205,0.8421809040009975,0.1261345180682838,0.6870644260197878,0.9998779315501451,0.1405029296875,0.2176513671875,0.3978271484375,0.2440185546875,0.21814905107021332,52,0.1508413553237915,0.3978365659713745,0.23317308723926544,0.2291666716337204,51,0.15441176295280457,0.3707107901573181,0.24571079015731812,0.23100490868091583,51,0.1409313827753067,0.387254923582077,0.24080882966518402,0.24754902720451355,51,0.13296568393707275,0.21017158031463623,0.40931373834609985,0.42401963472366333,51,0.12316177040338516,0.19975490868091583,0.25306373834609985,2.8165431022644043,0.49663102626800537,0.10614530742168427,0.356602281332016,0.0005530948401428759,0.17312012612819672
68,0.6571273542940617,0.0145263671875,0.0028564453696162673,0.5260455794632435,0.6571273542940617,0.37591552734375,0.03749169100774452,0.1497876273933798,0.052838803618215024,0.8472470119595528,-0.023532121791504323,37.2438428401947,5.208749324083328,-0.6128496527671814,0.5195454815402627,0.40253686998039484,0.6286368500441313,0.2458170000463724,0.27647453360259533,0.5579583123326302,0.6251021176576614,0.48536487203091383,0.6675681080669165,0.41650539357215166,0.8472470119595528,0.1281565511599183,0.6893815938383341,0.9999511726200581,0.148681640625,0.189208984375,0.39111328125,0.27099609375,0.17608173191547394,52,0.16105769574642181,0.38401442766189575,0.2788461744785309,0.19546569883823395,51,0.14705882966518402,0.387254923582077,0.2702206075191498,0.20220589637756348,51,0.15870098769664764,0.37254902720451355,0.2665441334247589,0.2598039209842682,51,0.1403186321258545,0.19669118523597717,0.40318629145622253,0.40870100259780884,51,0.1360294222831726,0.17585784196853638,0.27941176295280457,2.8338985443115234,0.4930384159088135,0.10574579238891602,0.35816532373428345,-0.0009764073183760047,0.17304687201976776
69,0.6573831476271152,0.018798828125,0.003686523510623374,0.5261649396270514,0.6573831476271152,0.37249755859375,0.034791442507412285,0.1428552120923996,0.05089004978071898,0.837653148919344,-0.02331566798966378,48.38613700866699,5.218975365161896,-0.6116097569465637,0.513766584917903,0.39162704069167376,0.640985855832696,0.2499153846874833,0.2791068712249398,0.548157436773181,0.6198684982955456,0.4745176387950778,0.6701371427625418,0.41694880090653896,0.837653148919344,0.12693147081881762,0.689238416031003,0.9999267589300871,0.16064453125,0.2091064453125,0.3675537109375,0.2626953125,0.22295673191547394,52,0.17127405107021332,0.3443509638309479,0.26141828298568726,0.20220589637756348,51,0.17463235557079315,0.3535539209842682,0.2696078419685364,0.21262255311012268,51,0.15808823704719543,0.36151963472366333,0.26776960492134094,0.24816177785396576,51,0.15196079015731812,0.21078431606292725,0.38909316062927246,0.3897058963775635,51,0.14705882966518402,0.19669118523597717,0.2665441334247589,2.824826717376709,0.49331557750701904,0.10521919280290604,0.3563329577445984,9.013798262458295e-05,0.16984863579273224
70,0.6567037552595139,0.0174560546875,0.0033203125658474164,0.5272913770750165,0.6567037552595139,0.36981201171875,0.03768315922934562,0.14300726517103612,0.04956464271526784,0.8337741196155548,-0.026743840076960623,40.10390639305115,5.226031512022018,-0.6100160479545593,0.5170736368745565,0.39530265517532825,0.6334992032498121,0.24954539071768522,0.2753289258107543,0.5505342110991478,0.6253830175846815,0.48080851044505835,0.6677960008382797,0.4134910171851516,0.8337741196155548,0.11516034021042287,0.688515942543745,0.9998291041702032,0.154052734375,0.219970703125,0.36279296875,0.26318359375,0.21814905107021332,52,0.16346155107021332,0.35336539149284363,0.2650240361690521,0.22671569883823395,51,0.16299019753932953,0.3645833432674408,0.24571079015731812,0.22242647409439087,51,0.14889706671237946,0.35110294818878174,0.27757352590560913,0.24938726425170898,51,0.16544118523597717,0.22610294818878174,0.3590686321258545,0.3860294222831726,51,0.12928922474384308,0.20649510622024536,0.27818629145622253,2.8353519439697266,0.4968833923339844,0.10382333397865295,0.3529043197631836,-0.00024689617566764355,0.17702637612819672
71,0.6643720045685768,0.0167236328125,0.003100586020082119,0.5031818514689803,0.6643720045685768,0.36907958984375,0.03739505336852744,0.1347258654423058,0.050397122162394226,0.8347959201782942,-0.0264219123928342,38.708977937698364,5.236271291971207,-0.6104405522346497,0.5440181735903025,0.4046571934595704,0.6297888476401567,0.24760355101898313,0.27671670354902744,0.5604852046817541,0.6323352660983801,0.47882512491196394,0.6777037344872952,0.42081094067543745,0.8347959201782942,0.12230502511374652,0.6901501640677452,0.9997558631002903,0.160888671875,0.2076416015625,0.3717041015625,0.259765625,0.2163461595773697,52,0.18149039149284363,0.3461538553237915,0.25600963830947876,0.21017158031463623,51,0.16973039507865906,0.35171568393707275,0.26838237047195435,0.20159314572811127,51,0.15870098769664764,0.38296571373939514,0.2567402124404907,0.26286765933036804,51,0.1623774617910385,0.21568627655506134,0.3590686321258545,0.41911765933036804,51,0.13174019753932953,0.19424019753932953,0.2549019753932953,2.857048988342285,0.49686142802238464,0.10374432802200317,0.35355937480926514,0.002642083913087845,0.17578125
72,0.6638601329177618,0.0174560546875,0.0033935547889996087,0.5147903244942427,0.6638601329177618,0.36370849609375,0.033863088057842106,0.1382022623438388,0.047904603532515466,0.8298857808113098,-0.0235797293134965,47.82364368438721,5.23537477850914,-0.6100812554359436,0.5356589248403907,0.4006493026390672,0.6421319749206305,0.2590331668034196,0.2768643540330231,0.5557479988783598,0.6346969995647669,0.47931647673249245,0.6722353398799896,0.4204679634422064,0.8298857808113098,0.11417596600949764,0.6871914658695459,0.9999023452401161,0.155029296875,0.226318359375,0.35400390625,0.2646484375,0.23557692766189575,52,0.16526442766189575,0.33473560214042664,0.26442307233810425,0.24203431606292725,51,0.16421569883823395,0.34252452850341797,0.2512255012989044,0.2346813827753067,51,0.1672794222831726,0.34681373834609985,0.2512255012989044,0.2714460790157318,51,0.1464460790157318,0.21568627655506134,0.36642158031463623,0.3799019753932953,51,0.13174019753932953,0.2034313827753067,0.28492647409439087,2.854865550994873,0.4990917444229126,0.10433737933635712,0.35375046730041504,0.00037425715709105134,0.17438964545726776
