task_id,condition,cmd_vx,target_gait,requested_gait,samples,reward_mean,weighted_metric_reward,done_rate,vx_err_mean,lateral_offset_mean,frequency_mean,duration_mean,footswing_height_mean,stance_width_mean,body_pitch_mean,pronk_ratio,trot_ratio,bound_ratio,pace_ratio,requested_gait_actual_ratio,score_action_boundary_margin,score_action_magnitude,score_action_smoothness,score_clearance,score_energy,score_gait_stability,score_lateral_drift,score_orientation,score_pitch_rate,score_progress,score_roll_rate,score_slip,score_survival,score_vertical_bounce,score_yaw_rate,score_yaw_tracking
rough_slope_trot_robustness,rough_slope,1.5,trotting,trotting,32000.0,0.7857888007760048,0.7857888007760048,0.02309375,0.3576681172251701,1.493258143365383,3.0,0.5,0.07999999821186066,0.33000001311302185,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.4740551466047764,1.0,0.3079658744633198,0.7297925674319268,0.41806932324171064,0.6795208001732826,0.4140124883055687,0.7606499417424202,0.999956249833107,0.5549904386997223,0.6701093166172505,0.5172753421068191
rough_slope_trot_robustness,rough_slope,1.5,trotting,bounding,32000.0,0.7662639004588128,0.7662639004588128,0.0256875,0.4092139232903719,1.4503152881860732,3.0,0.5,0.11999999731779099,0.3799999952316284,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.974583279311657,1.0,0.44497989398241045,0.9777619179487228,0.34655496664345264,0.6056766404807568,0.14923955567926167,0.6279842928647995,0.43351168313622473,0.7505175047516823,0.9994812482595443,0.5019867087900639,0.6810996173620224,0.5254648623466491
rough_slope_trot_robustness,rough_slope,1.5,trotting,pacing,32000.0,0.7650475274920464,0.7650475274920464,0.02521875,0.34045268793404104,1.4346511639654635,2.5,0.5,0.11999999731779099,0.3799999952316284,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9750774075388908,1.0,0.47926194831728935,0.9781942495703697,0.23958315716683865,0.7403162389397621,0.43120021316409113,0.6668959090411664,0.2842741626948118,0.7414689729213715,0.9998874995708465,0.5234218970239163,0.6830408569574357,0.5324474973678589
rough_slope_trot_robustness,rough_slope,2.0,trotting,pronking,32000.0,0.7280298702120781,0.7280298702120781,0.0280625,0.8059812719523907,1.360160189986229,3.0,0.5,0.07999999821186066,0.33000001311302185,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9722979362607003,0.5,0.44364229089021684,0.9757623807191849,0.33697529730200765,0.5868643818795681,0.2662469047158956,0.4143486805409193,0.3474410174936056,0.7240942021608353,0.9988687463402748,0.28091365157067777,0.5840420415699482,0.43669711250066756
rough_slope_trot_robustness,rough_slope,2.0,trotting,trotting,32000.0,0.735960753262043,0.735960753262043,0.02834375,0.6501843941509724,1.438731076836586,3.0,0.5,0.07999999821186066,0.33000001311302185,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.4048428440093994,1.0,0.29048547242581846,0.6452811704277992,0.35613612273335454,0.49082118171453476,0.33907177510857583,0.685707746386528,0.9996062485575676,0.4860660586357117,0.554410737246275,0.40516192725300787
rough_slope_trot_robustness,rough_slope,2.0,trotting,bounding,32000.0,0.7057213064432144,0.7057213064432144,0.0299375,0.8478893635571003,1.3869560130238534,3.0,0.5,0.11999999731779099,0.3799999952316284,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.970414072394371,1.0,0.3544127382040024,0.9741141148805619,0.32588421829044817,0.4911054386496544,0.13519745440036057,0.3728478495627642,0.33069548247754577,0.6993703647255898,0.9983749958872795,0.4119824808239937,0.5572085433900357,0.41233386322855947
rough_slope_trot_robustness,rough_slope,2.0,trotting,pacing,32000.0,0.7094547529816627,0.7094547529816627,0.02896875,0.693317083209753,1.4308858048319817,2.5,0.5,0.11999999731779099,0.3799999952316284,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9713714458346366,1.0,0.39767179065942765,0.9749517589211464,0.22836368771642446,0.621830999314785,0.36135880824923516,0.45232020431756975,0.23263154590129853,0.6677339659929276,0.9994499980807304,0.4576227818131447,0.5302381444275379,0.384069797873497
push_lateral_pace_recovery,push_lateral,1.5,pacing,pronking,32000.0,0.7733192176222802,0.7733192176222802,0.019375,0.5365753425061702,1.428164722442627,3.0,0.5,0.07999999821186066,0.33000001311302185,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.980883414208889,0.5,0.5076757112443447,0.9832741525173188,0.3394448631256819,0.7346877964735031,0.4264386541843414,0.5722550781667233,0.4136867538392544,0.7777341565489769,0.9995437483787537,0.2634901753515005,0.7489647117257118,0.6304997417926789
push_lateral_pace_recovery,push_lateral,1.5,pacing,trotting,32000.0,0.7814066309928894,0.7814066309928894,0.0216875,0.44302513359487056,1.5090936755537987,3.0,0.5,0.07999999821186066,0.33000001311302185,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.4324401893913746,1.0,0.3138370804786682,0.8036237862706185,0.4878506701886654,0.6499722982943058,0.4792250620126724,0.7758820610046386,0.9994624981880188,0.6539415141642093,0.6816064286231994,0.5486389647722244
push_lateral_pace_recovery,push_lateral,1.5,pacing,bounding,32000.0,0.7655497278571128,0.7655497278571128,0.0215,0.4428468527123332,1.559776702940464,3.0,0.5,0.11999999731779099,0.3799999952316284,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.9788142522573471,1.0,0.40816173881292345,0.9814637622833252,0.3240874639004469,0.6722449073791504,0.14924861428141595,0.6448655743300915,0.4874899190068245,0.7627598598003388,0.9995124981999397,0.6158730945587159,0.7050286893248559,0.5772003911435604
push_lateral_pace_recovery,push_lateral,1.5,pacing,pacing,32000.0,0.7583077664375305,0.7583077664375305,0.022125,0.45716270473599435,1.5249574231505394,2.5,0.5,0.11999999731779099,0.3799999952316284,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9781039429306984,1.0,0.4433332709670067,0.9808422847986221,0.20684163852036,0.8013310925960541,0.5343854131698609,0.6028829787075519,0.28007686251401903,0.7163262746334076,0.9996812487840653,0.5940469921827316,0.7139734913706779,0.5874932513833045
