iteration,reward,done_rate,edge_reset_rate,vx_err,weighted_metric_reward,selector_reference_penalty,orientation_penalty,slip_penalty,lateral_velocity_penalty,lateral_position_penalty,clearance_reward,gait_switch_penalty,action_boundary_penalty,policy_loss,value_loss,entropy,log_std_mean,score_progress,score_yaw_tracking,score_orientation,score_pitch_rate,score_roll_rate,score_yaw_rate,score_lateral_drift,score_vertical_bounce,score_slip,score_energy,score_clearance,score_gait_stability,score_action_smoothness,score_action_magnitude,score_action_boundary_margin,score_survival,gait_pronk_ratio,gait_trot_ratio,gait_bound_ratio,gait_pace_ratio,gait_switch_rate,flat_trot_efficiency_trot_ratio,flat_trot_efficiency_count,flat_trot_efficiency_gait_switch_rate,flat_trot_efficiency_pronk_ratio,flat_trot_efficiency_bound_ratio,flat_trot_efficiency_pace_ratio,ramp_up_trot_robustness_trot_ratio,ramp_up_trot_robustness_count,ramp_up_trot_robustness_gait_switch_rate,ramp_up_trot_robustness_pronk_ratio,ramp_up_trot_robustness_bound_ratio,ramp_up_trot_robustness_pace_ratio,rough_slope_trot_robustness_trot_ratio,rough_slope_trot_robustness_count,rough_slope_trot_robustness_gait_switch_rate,rough_slope_trot_robustness_pronk_ratio,rough_slope_trot_robustness_bound_ratio,rough_slope_trot_robustness_pace_ratio,push_lateral_pace_recovery_pace_ratio,push_lateral_pace_recovery_count,push_lateral_pace_recovery_gait_switch_rate,push_lateral_pace_recovery_pronk_ratio,push_lateral_pace_recovery_trot_ratio,push_lateral_pace_recovery_bound_ratio,stepping_stones_easy_bound_highspeed_bound_ratio,stepping_stones_easy_bound_highspeed_count,stepping_stones_easy_bound_highspeed_gait_switch_rate,stepping_stones_easy_bound_highspeed_pronk_ratio,stepping_stones_easy_bound_highspeed_trot_ratio,stepping_stones_easy_bound_highspeed_pace_ratio,frequency_mean,duration_mean,footswing_height_mean,stance_width_mean,body_pitch_mean,action_clip_rate,flat_trot_efficiency_action_clip_rate,flat_trot_efficiency_frequency_mean,flat_trot_efficiency_duration_mean,flat_trot_efficiency_footswing_height_mean,flat_trot_efficiency_stance_width_mean,flat_trot_efficiency_body_pitch_mean,ramp_up_trot_robustness_action_clip_rate,ramp_up_trot_robustness_frequency_mean,ramp_up_trot_robustness_duration_mean,ramp_up_trot_robustness_footswing_height_mean,ramp_up_trot_robustness_stance_width_mean,ramp_up_trot_robustness_body_pitch_mean,rough_slope_trot_robustness_action_clip_rate,rough_slope_trot_robustness_frequency_mean,rough_slope_trot_robustness_duration_mean,rough_slope_trot_robustness_footswing_height_mean,rough_slope_trot_robustness_stance_width_mean,rough_slope_trot_robustness_body_pitch_mean,push_lateral_pace_recovery_action_clip_rate,push_lateral_pace_recovery_frequency_mean,push_lateral_pace_recovery_duration_mean,push_lateral_pace_recovery_footswing_height_mean,push_lateral_pace_recovery_stance_width_mean,push_lateral_pace_recovery_body_pitch_mean,stepping_stones_easy_bound_highspeed_action_clip_rate,stepping_stones_easy_bound_highspeed_frequency_mean,stepping_stones_easy_bound_highspeed_duration_mean,stepping_stones_easy_bound_highspeed_footswing_height_mean,stepping_stones_easy_bound_highspeed_stance_width_mean,stepping_stones_easy_bound_highspeed_body_pitch_mean
72,0.6621712278574705,0.0184326171875,0.0035400391498114914,0.4378767805173993,0.6621712278574705,0.34295654296875,0.03136153193190694,0.12522690487094223,0.057965930784121156,3.582010619342327,0.7761670835316181,0.11395263671875,0.0001192066714921225,-0.025931316165952012,15.961128890514374,4.753033548593521,-0.6903969049453735,0.6085247360169888,0.4545480916276574,0.6868438869714737,0.3240121975541115,0.3162070382386446,0.6064092963933945,0.2720620892941952,0.4976718295365572,0.7062812019139528,0.4571601673960686,0.7761670835316181,0.8029383588582277,0.3790901508182287,0.6726556681096554,0.9995589125901461,0.9998535178601742,0.1385498046875,0.335205078125,0.2073974609375,0.31884765625,0.23034273087978363,0.33413463830947876,52,0.22890818119049072,0.1586538553237915,0.2055288553237915,0.301682710647583,0.34681373834609985,51,0.23276406526565552,0.1256127506494522,0.2248774617910385,0.3026960790157318,0.3688725531101227,51,0.23402908444404602,0.15379902720451355,0.15870098769664764,0.3186274766921997,0.31433823704719543,51,0.22707146406173706,0.12132353335618973,0.3223039209842682,0.24203431606292725,0.20588235557079315,51,0.22896899282932281,0.13296568393707275,0.30392158031463623,0.35723039507865906,2.7687034606933594,0.4868261218070984,0.10239818692207336,0.3512115180492401,-0.002466923324391246,0.0,0.0,2.79534912109375,0.48894473910331726,0.10065636038780212,0.3515365421772003,0.0014299314934760332,0.0,2.802691698074341,0.49055224657058716,0.10162758082151413,0.3532836437225342,-0.0004980433150194585,0.0,2.792508602142334,0.48723524808883667,0.10126067698001862,0.3499453663825989,-0.001859633601270616,0.0,2.7642064094543457,0.4865798056125641,0.10291305929422379,0.35260269045829773,-0.0027091638185083866,0.0,2.710615873336792,0.4852314591407776,0.104037344455719,0.35223188996315,-0.006314496509730816
73,0.664789704605937,0.0184326171875,0.0034667969703150447,0.43156002927571535,0.664789704605937,0.34521484375,0.03094394865911454,0.12651327438652515,0.057791411760263145,3.390172705054283,0.7652957681566477,0.1158447265625,8.358030568444974e-05,-0.02461280790157616,15.005037188529968,4.728255927562714,-0.6906118392944336,0.6162189804017544,0.462595839984715,0.6921289712190628,0.3331533297896385,0.3218945264816284,0.6154356002807617,0.26767585845664144,0.5006763655692339,0.7085164804011583,0.4589654169976711,0.7652957681566477,0.799666304141283,0.376666659489274,0.6808483097702265,0.9996887389570475,0.9997802767902613,0.1483154296875,0.3333740234375,0.204833984375,0.3134765625,0.23235885798931122,0.3275240361690521,52,0.22580644488334656,0.16045673191547394,0.21394231915473938,0.29807692766189575,0.34375,51,0.23339657485485077,0.1513480395078659,0.21691177785396576,0.2879902124404907,0.34681373834609985,51,0.23213155567646027,0.15931373834609985,0.19607843458652496,0.2977941334247589,0.33149510622024536,51,0.23086653649806976,0.13235294818878174,0.33700981736183167,0.19914215803146362,0.1979166716337204,51,0.23972168564796448,0.13786765933036804,0.311887264251709,0.35232844948768616,2.7693848609924316,0.48782068490982056,0.10267136991024017,0.35336577892303467,-0.0019140783697366714,0.0,0.0,2.8157100677490234,0.48953044414520264,0.10070575773715973,0.35172268748283386,0.0004537848581094295,0.0,2.829057455062866,0.4900089204311371,0.10015439242124557,0.35174450278282166,-0.0015107551589608192,0.0,2.805891513824463,0.48873934149742126,0.10093947499990463,0.35051268339157104,-0.0011072014458477497,0.0,2.762948513031006,0.4878891110420227,0.10201416164636612,0.35066118836402893,-0.0027695046737790108,0.0,2.740828037261963,0.4853287637233734,0.10231468826532364,0.35215455293655396,-0.006017204374074936
74,0.6655421368777752,0.0186767578125,0.0036376953812577995,0.440206378698349,0.6655421368777752,0.34466552734375,0.03213321673683822,0.1230218829587102,0.05714568728581071,3.4481569975614548,0.7724033016711473,0.115478515625,0.00017904675564039962,-0.020677761174738407,23.38643503189087,4.733360797166824,-0.6914448142051697,0.6097183953970671,0.4599932683631778,0.6889489404857159,0.3245781473815441,0.31998482160270214,0.6117312777787447,0.29108791798353195,0.4926364980638027,0.7098569329828024,0.45591624174267054,0.7724033016711473,0.8002996109426022,0.3774790409952402,0.6786679569631815,0.9993625432252884,0.9999023452401161,0.144775390625,0.3304443359375,0.2159423828125,0.308837890625,0.23185482621192932,0.375,52,0.22766749560832977,0.13341346383094788,0.20132212340831757,0.29026442766189575,0.33149510622024536,51,0.23466159403324127,0.1507353037595749,0.21813726425170898,0.29963237047195435,0.31495100259780884,51,0.22960150241851807,0.14767158031463623,0.21691177785396576,0.32046568393707275,0.3069853186607361,51,0.23276406526565552,0.1507353037595749,0.3223039209842682,0.21997550129890442,0.2236519753932953,51,0.23466159403324127,0.14154411852359772,0.3075980544090271,0.3272058963775635,2.8317625522613525,0.48759180307388306,0.09849873185157776,0.34853488206863403,-0.0031700567342340946,0.0,0.0,2.809366226196289,0.48984020948410034,0.09985372424125671,0.35060039162635803,0.00020481702813412994,0.0,2.808466911315918,0.4896886646747589,0.10091248899698257,0.35251888632774353,-0.001712169498205185,0.0,2.7844672203063965,0.4887581765651703,0.10208494961261749,0.3526277244091034,-0.0009280106169171631,0.0,2.7737765312194824,0.4874196946620941,0.10266310721635818,0.3502978980541229,-0.0034390881191939116,0.0,2.7358531951904297,0.4849373400211334,0.1034850925207138,0.35200804471969604,-0.006273828912526369
75,0.6640246920287609,0.018310546875,0.0034667969412112143,0.43474728986620903,0.6640246920287609,0.348388671875,0.03144538606284186,0.12652856507338583,0.05860371282324195,3.254196234047413,0.7783085070550442,0.11541748046875,0.00015381480659239222,-0.024963447242043912,19.216448307037354,4.722701221704483,-0.6923608183860779,0.6063950657844543,0.4583813762292266,0.6833698693662882,0.3245085645467043,0.31570858508348465,0.6103740278631449,0.30032225884497166,0.4994095405563712,0.7042165417224169,0.45557389222085476,0.7783085070550442,0.8004051577299833,0.37266944628208876,0.676070062443614,0.9994551502168179,0.9998046904802322,0.146240234375,0.322021484375,0.22021484375,0.3115234375,0.23311491310596466,0.32391828298568726,52,0.23325061798095703,0.14903846383094788,0.23076924681663513,0.2962740361690521,0.324754923582077,51,0.23402908444404602,0.1458333432674408,0.21691177785396576,0.3125,0.32659316062927246,51,0.23592661321163177,0.1513480395078659,0.21813726425170898,0.30392158031463623,0.3278186321258545,51,0.23655913770198822,0.1464460790157318,0.3033088445663452,0.22242647409439087,0.21262255311012268,51,0.22580644488334656,0.13848039507865906,0.33149510622024536,0.3174019753932953,2.775981903076172,0.48630398511886597,0.10187537968158722,0.35098862648010254,-0.0022875042632222176,0.0,0.0,2.8087575435638428,0.49024203419685364,0.10188959538936615,0.3515412509441376,0.0009288717992603779,0.0,2.8126227855682373,0.4901883900165558,0.10197176039218903,0.35225850343704224,-0.0006131422123871744,0.0,2.801302433013916,0.48846879601478577,0.10173793882131577,0.3512355387210846,-0.0018742087995633483,0.0,2.769286632537842,0.48922285437583923,0.10322040319442749,0.35100752115249634,-0.004428111016750336,0.0,2.7374463081359863,0.4843207597732544,0.10251105576753616,0.3513701260089874,-0.0058254050090909
76,0.662212960422039,0.0179443359375,0.003515625070576789,0.4499525437131524,0.662212960422039,0.345703125,0.03196269215550274,0.13001961796544492,0.06399150134529918,3.106903798878193,0.7642161697149277,0.1160888671875,9.688367906335316e-05,-0.02601197673357092,19.087408661842346,4.703595042228699,-0.6930797100067139,0.5942999087274075,0.456249819137156,0.6950188986957073,0.33454256039112806,0.3232505014166236,0.6089163348078728,0.289021173492074,0.49870045110583305,0.7056389842182398,0.4576428784057498,0.7642161697149277,0.7992441058158875,0.3758259108290076,0.6767526417970657,0.9996377900242805,0.9999267589300871,0.1446533203125,0.346435546875,0.1929931640625,0.31591796875,0.23450100421905518,0.3822115659713745,52,0.23697270452976227,0.12560096383094788,0.18028846383094788,0.3118990361690521,0.3382353186607361,51,0.23213155567646027,0.15625,0.18688726425170898,0.3186274766921997,0.33517158031463623,51,0.23782415688037872,0.15808823704719543,0.2028186321258545,0.30392158031463623,0.3167892396450043,51,0.23529410362243652,0.1200980469584465,0.33700981736183167,0.22610294818878174,0.16911765933036804,51,0.2302340269088745,0.16360294818878174,0.3388480544090271,0.3284313976764679,2.785705089569092,0.48915940523147583,0.10331347584724426,0.35180652141571045,-0.002360155340284109,0.0,0.0,2.7901196479797363,0.4898180663585663,0.100721076130867,0.35001659393310547,0.0007263805018737912,0.0,2.808532238006592,0.4889289140701294,0.10021748393774033,0.3507155478000641,-0.001670035533607006,0.0,2.796335458755493,0.4892725646495819,0.10146058350801468,0.3506476581096649,-0.00148422468919307,0.0,2.771697759628296,0.488995224237442,0.10225705802440643,0.34962159395217896,-0.003960232250392437,0.0,2.73576283454895,0.48550647497177124,0.10103841871023178,0.34907615184783936,-0.00571100041270256
77,0.6618630066514015,0.0184326171875,0.0034912109840661287,0.44468893576413393,0.6618630066514015,0.34344482421875,0.0331795402453281,0.12331754597835243,0.06519683415535837,3.3220759704709053,0.7657708618789911,0.11328125,0.00011421096012220744,-0.02484513641684316,14.842969954013824,4.704324156045914,-0.6928179860115051,0.5988180730491877,0.4562513427808881,0.6910867486149073,0.3314329255372286,0.3238862305879593,0.6080239806324244,0.2811472676694393,0.4915840867906809,0.7115348298102617,0.4580616718158126,0.7657708618789911,0.8040994144976139,0.3790265480056405,0.6800486538559198,0.9995793029665947,0.9998046904802322,0.1474609375,0.3482666015625,0.1956787109375,0.30859375,0.23185482621192932,0.3671875,52,0.23449131846427917,0.1538461595773697,0.20132212340831757,0.27764424681663513,0.3584558963775635,51,0.2277039736509323,0.13786765933036804,0.20220589637756348,0.3014706075191498,0.3376225531101227,51,0.23086653649806976,0.15318627655506134,0.1924019604921341,0.3167892396450043,0.31127452850341797,51,0.23276406526565552,0.13909314572811127,0.35723039507865906,0.1924019604921341,0.18995098769664764,51,0.23339657485485077,0.15318627655506134,0.32046568393707275,0.33639708161354065,2.769780158996582,0.4877952039241791,0.10195678472518921,0.3505745232105255,-0.003495569806545973,0.0,0.0,2.8025295734405518,0.48977720737457275,0.10104040056467056,0.34957191348075867,0.001627886900678277,0.0,2.8157074451446533,0.48848965764045715,0.1005057841539383,0.3506367802619934,-0.0015189506812021136,0.0,2.7950074672698975,0.489032119512558,0.1017465814948082,0.35048699378967285,-0.0024649580009281635,0.0,2.78950572013855,0.4891127943992615,0.10081201791763306,0.3478916585445404,-0.005364377982914448,0.0,2.743980646133423,0.48624980449676514,0.10220790654420853,0.35053253173828125,-0.0056535485200583935
78,0.6613748259842396,0.0191650390625,0.00363769537943881,0.44037782680243254,0.6613748259842396,0.3377685546875,0.03240353602450341,0.12992839911021292,0.058605190832167864,3.6041369289159775,0.7554491572082043,0.115234375,9.815270739466087e-05,-0.025812128180405125,14.800703167915344,4.706160068511963,-0.6924577951431274,0.6045182626694441,0.4576894771307707,0.6916851103305817,0.32814070023596287,0.3215037798509002,0.6094667129218578,0.2657887046225369,0.5030152220278978,0.7071971409022808,0.4556793114170432,0.7554491572082043,0.8007218074053526,0.3740841140970588,0.6834513675421476,0.9996373914182186,0.9998046886175871,0.13916015625,0.3583984375,0.1937255859375,0.3087158203125,0.23298890888690948,0.3695913553237915,52,0.23014888167381287,0.12319712340831757,0.19891828298568726,0.30829328298568726,0.3811274766921997,51,0.23213155567646027,0.14889706671237946,0.1764705926179886,0.293504923582077,0.35661765933036804,51,0.23529410362243652,0.1354166716337204,0.19975490868091583,0.3082107901573181,0.3167892396450043,51,0.23149904608726501,0.14276961982250214,0.3443627655506134,0.19607843458652496,0.19730393588542938,51,0.23592661321163177,0.1458333432674408,0.3400735557079315,0.3167892396450043,2.791372776031494,0.48903024196624756,0.09899585694074631,0.3489837646484375,-0.002643525367602706,0.0,0.0,2.7984538078308105,0.49221163988113403,0.10034943372011185,0.3501211702823639,-0.000962264952249825,0.0,2.8141379356384277,0.4914480149745941,0.09966637194156647,0.34930944442749023,-0.0007038548355922103,0.0,2.7961277961730957,0.49113908410072327,0.10095667839050293,0.3504107594490051,-0.0024349282030016184,0.0,2.766221761703491,0.48946240544319153,0.10055284202098846,0.34853824973106384,-0.004753421060740948,0.0,2.7494819164276123,0.4872484803199768,0.10065604746341705,0.3505072593688965,-0.004413375165313482
79,0.6575503926724195,0.0184326171875,0.003491211013169959,0.46703697834163904,0.6575503926724195,0.3447265625,0.03280668129445985,0.1256022558081895,0.05911865888629109,3.364327132701874,0.7612259648740292,0.11541748046875,0.00011046734516545823,-0.024204716086387634,18.050129175186157,4.707339137792587,-0.6926465034484863,0.5842068735510111,0.4509808225557208,0.6857584193348885,0.3220384055748582,0.3168389545753598,0.6009641233831644,0.27966078370809555,0.49432918708771467,0.7003143168985844,0.45272143837064505,0.7612259648740292,0.8004051577299833,0.37244805600494146,0.6827762071043253,0.9995910599827766,0.9998046904802322,0.1458740234375,0.336181640625,0.191162109375,0.3267822265625,0.23311491310596466,0.36298078298568726,52,0.231389582157135,0.13161058723926544,0.18870192766189575,0.31670674681663513,0.35110294818878174,51,0.23655913770198822,0.1464460790157318,0.19485294818878174,0.3075980544090271,0.32046568393707275,51,0.2302340269088745,0.15870098769664764,0.19424019753932953,0.32659316062927246,0.3327206075191498,51,0.23213155567646027,0.1464460790157318,0.3272058963775635,0.1936274617910385,0.18443627655506134,51,0.23529410362243652,0.1464460790157318,0.3186274766921997,0.3504902124404907,2.7522053718566895,0.4902626574039459,0.10148255527019501,0.35242217779159546,-0.0011608165223151445,0.0,0.0,2.7932686805725098,0.49444282054901123,0.09997417777776718,0.349568247795105,-0.0015991490799933672,0.0,2.799595832824707,0.49338024854660034,0.10091446340084076,0.35183149576187134,-0.0007248824113048613,0.0,2.776041269302368,0.49114692211151123,0.10151281207799911,0.35261836647987366,-0.001525060972198844,0.0,2.756308078765869,0.490872859954834,0.10097652673721313,0.3497377634048462,-0.003033334854990244,0.0,2.74664044380188,0.48837387561798096,0.10113054513931274,0.3510153591632843,-0.00542846042662859
80,0.6592558175325394,0.01806640625,0.0034179688063886715,0.4680301183834672,0.6592558175325394,0.34490966796875,0.03334316873224452,0.12936612032353878,0.06383811100386083,3.3277240321040154,0.7578997407108545,0.1148681640625,8.130317773691331e-05,-0.025257365487050265,15.573323488235474,4.718557298183441,-0.6924425959587097,0.5838626567274332,0.4461841192096472,0.68504892103374,0.3219408579170704,0.31910059601068497,0.5980831775814295,0.27983784303069115,0.4871066268533468,0.7041374612599611,0.4538853792473674,0.7578997407108545,0.8013551067560911,0.3765781745314598,0.6884500253945589,0.9996985420584679,0.9998046904802322,0.1431884765625,0.3359375,0.1993408203125,0.321533203125,0.23349294066429138,0.36298078298568726,52,0.23263026773929596,0.13401442766189575,0.20012019574642181,0.30288463830947876,0.3339460790157318,51,0.23213155567646027,0.1348039209842682,0.18321079015731812,0.3480392396450043,0.3216911852359772,51,0.23466159403324127,0.15808823704719543,0.21139706671237946,0.30882352590560913,0.324754923582077,51,0.23592661321163177,0.1458333432674408,0.3339460790157318,0.19546569883823395,0.20649510622024536,51,0.23213155567646027,0.14338235557079315,0.32659316062927246,0.3235294222831726,2.802349090576172,0.4900036156177521,0.09986653178930283,0.35201120376586914,-0.0026823978405445814,0.0,0.0,2.8077187538146973,0.49446746706962585,0.09961128234863281,0.3504449129104614,-0.0007569002918899059,0.0,2.789369583129883,0.4917544424533844,0.10120648145675659,0.3532339036464691,-0.00022060312039684504,0.0,2.799593448638916,0.49092844128608704,0.10103874653577805,0.35256174206733704,-0.0008830305887386203,0.0,2.777992010116577,0.4908674955368042,0.1004733294248581,0.3506404757499695,-0.003560110693797469,0.0,2.7350854873657227,0.48962023854255676,0.10085009038448334,0.35180628299713135,-0.003882921300828457
81,0.660349752753973,0.018798828125,0.003686523514261353,0.45352624729275703,0.660349752753973,0.34783935546875,0.03575486218323931,0.12708364822901785,0.06098578579258174,3.3509711027145386,0.7478359341621399,0.1162109375,0.00014201373365807513,-0.02573037735419348,17.69371485710144,4.716686546802521,-0.6927582025527954,0.5953070111572742,0.46338171511888504,0.6796005293726921,0.323465084657073,0.3197066280990839,0.614166434854269,0.2701849266886711,0.49131097085773945,0.7051433939486742,0.45485821459442377,0.7478359341621399,0.7990330122411251,0.3735424131155014,0.6899425648152828,0.9994989391416311,0.9999267589300871,0.154296875,0.3341064453125,0.201171875,0.3104248046875,0.23412297666072845,0.332932710647583,52,0.22766749560832977,0.16225962340831757,0.21754808723926544,0.28725963830947876,0.34191176295280457,51,0.23466159403324127,0.1666666716337204,0.18627451360225677,0.30514708161354065,0.33639708161354065,51,0.23402908444404602,0.1617647111415863,0.18075981736183167,0.32107844948768616,0.3075980544090271,51,0.23592661321163177,0.1409313827753067,0.3327206075191498,0.2187500149011612,0.20220589637756348,51,0.23845666646957397,0.13970588147640228,0.32659316062927246,0.33149510622024536,2.7747080326080322,0.4931015074253082,0.09986934065818787,0.35311299562454224,-0.0016540024662390351,0.0,0.0,2.8231420516967773,0.49350205063819885,0.09927113354206085,0.35235172510147095,0.0004958458594046533,0.0,2.8145647048950195,0.4914843738079071,0.09906531870365143,0.35327762365341187,0.0006007997435517609,0.0,2.776623487472534,0.49061840772628784,0.10049456357955933,0.35321104526519775,-0.0010338282445445657,0.0,2.7719943523406982,0.49282902479171753,0.09997173398733139,0.351435124874115,-0.003997114486992359,0.0,2.7602286338806152,0.48943302035331726,0.1003425270318985,0.3524918854236603,-0.005513922311365604
82,0.6635103225708008,0.0174560546875,0.003295898546639364,0.42933573480695486,0.6635103225708008,0.3538818359375,0.031482588790822774,0.12034180806949735,0.056282120174728334,3.7139266058802605,0.7478947769850492,0.11651611328125,5.0916226107977636e-05,-0.02642607718007639,14.747239708900452,4.708494246006012,-0.6925589442253113,0.6182924341410398,0.4651501988992095,0.697975642979145,0.33812686149030924,0.3237994369119406,0.6175874602049589,0.2414136752486229,0.4966761926189065,0.7124320399016142,0.46027668099850416,0.7478947769850492,0.7985052689909935,0.3729719929397106,0.6889308281242847,0.9998070690780878,0.9998046904802322,0.1636962890625,0.3265380859375,0.1800537109375,0.3297119140625,0.2358870953321457,0.31370192766189575,52,0.23263026773929596,0.1820913553237915,0.19230769574642181,0.3118990361690521,0.3382353186607361,51,0.23782415688037872,0.17340686917304993,0.1660539209842682,0.3223039209842682,0.3241421580314636,51,0.23402908444404602,0.15257354080677032,0.17953431606292725,0.34375,0.3167892396450043,51,0.23466159403324127,0.15870098769664764,0.33026960492134094,0.19424019753932953,0.16789215803146362,51,0.24035419523715973,0.1513480395078659,0.32659316062927246,0.3541666865348816,2.7795238494873047,0.4899919331073761,0.09888593852519989,0.35102972388267517,-0.0013981102965772152,0.0,0.0,2.788912057876587,0.4908085763454437,0.10033614188432693,0.3532494902610779,0.00314043159596622,0.0,2.8061416149139404,0.4915297329425812,0.09881286323070526,0.35288193821907043,-0.0007757688872516155,0.0,2.7786624431610107,0.4896230697631836,0.10033635795116425,0.35303378105163574,-0.0007838225574232638,0.0,2.7771217823028564,0.49191412329673767,0.09941215813159943,0.3508846163749695,-0.003672049380838871,0.0,2.7355802059173584,0.4913131892681122,0.10025051236152649,0.3527475595474243,-0.005232949275523424
83,0.6663138028234243,0.018310546875,0.0034423828692524694,0.41917629074305296,0.6663138028234243,0.34637451171875,0.02984586381353438,0.12042791699059308,0.0600551781244576,3.8121578842401505,0.7488471809774637,0.11529541015625,8.242529255575448e-05,-0.024277969874674454,14.472928166389465,4.701684683561325,-0.6927520632743835,0.6283061299473047,0.4652883391827345,0.6940956078469753,0.3335603643208742,0.3203379902988672,0.6167764849960804,0.25658931443467736,0.49852490797638893,0.7105986326932907,0.4586322018876672,0.7488471809774637,0.8006162606179714,0.3759840363636613,0.6891347300261259,0.9996942859143019,0.9997802767902613,0.1484375,0.337646484375,0.195556640625,0.318359375,0.2314768135547638,0.33774039149284363,52,0.231389582157135,0.16526442766189575,0.19350962340831757,0.30348560214042664,0.32598039507865906,51,0.23149904608726501,0.14215686917304993,0.21446079015731812,0.3174019753932953,0.35723039507865906,51,0.23213155567646027,0.14338235557079315,0.1924019604921341,0.3069853186607361,0.33026960492134094,51,0.23213155567646027,0.1452205926179886,0.33149510622024536,0.1930147111415863,0.18443627655506134,51,0.2302340269088745,0.1458333432674408,0.33578431606292725,0.3339460790157318,2.798841953277588,0.4894803464412689,0.09948156774044037,0.35194236040115356,-0.0008099660044535995,0.0,0.0,2.8068337440490723,0.4925602674484253,0.09921453893184662,0.3529767096042633,0.0016525309765711427,0.0,2.8164234161376953,0.49158093333244324,0.10030993819236755,0.3554452359676361,-0.00015201237692963332,0.0,2.812786102294922,0.4898531138896942,0.09959548711776733,0.35276398062705994,-0.0016817115247249603,0.0,2.791729211807251,0.4933089017868042,0.10011036694049835,0.3514402210712433,-0.003926916513592005,0.0,2.7549960613250732,0.48910173773765564,0.1003221645951271,0.35203301906585693,-0.005113529972732067
84,0.6625729110091925,0.017822265625,0.0034179688282165444,0.4579687900841236,0.6625729110091925,0.34893798828125,0.031786290812306106,0.12173999822698534,0.05857214401476085,3.306784614920616,0.7548527792096138,0.11444091796875,7.206388599284574e-05,-0.024624323908938095,17.35311794281006,4.70569908618927,-0.6927348375320435,0.5946370325982571,0.4659514566883445,0.6903298906981945,0.32367782294750214,0.31946305744349957,0.6164189036935568,0.2820877553895116,0.4991692500188947,0.7094250433146954,0.4565169680863619,0.7548527792096138,0.8020939491689205,0.37721726670861244,0.6884338948875666,0.9997365325689316,0.9998535178601742,0.1533203125,0.3218994140625,0.2100830078125,0.314697265625,0.22958669066429138,0.348557710647583,52,0.2338709682226181,0.16826923191547394,0.21274039149284363,0.270432710647583,0.32536765933036804,51,0.22833648324012756,0.16850490868091583,0.17892158031463623,0.3272058963775635,0.32107844948768616,51,0.22833648324012756,0.1305147111415863,0.23284314572811127,0.31556373834609985,0.30514708161354065,51,0.2251739352941513,0.1611519604921341,0.3174019753932953,0.21629902720451355,0.20955882966518402,51,0.23213155567646027,0.13786765933036804,0.2965686321258545,0.356004923582077,2.79110050201416,0.4926303029060364,0.10152524709701538,0.3549807369709015,-0.0030000335536897182,0.0,0.0,2.8362221717834473,0.4933158755302429,0.09855931997299194,0.35280582308769226,0.0008291535195894539,0.0,2.8065383434295654,0.4924459457397461,0.09938186407089233,0.35339105129241943,-0.0012414919910952449,0.0,2.816648483276367,0.49407610297203064,0.10132855176925659,0.35477718710899353,-0.00040498891030438244,0.0,2.8032515048980713,0.49478182196617126,0.10074111074209213,0.35207808017730713,-0.003485665190964937,0.0,2.7468435764312744,0.4897899031639099,0.10196613520383835,0.35416173934936523,-0.004930594004690647
85,0.6591647136956453,0.0194091796875,0.003637695428551524,0.4530325261875987,0.6591647136956453,0.35223388671875,0.034367404179647565,0.12222347059287131,0.0620305537013337,3.6637098640203476,0.7618008628487587,0.11602783203125,9.413211376596564e-05,-0.02500359935220331,19.18257200717926,4.691751480102539,-0.6931740641593933,0.5965270530432463,0.4543003970757127,0.6805580910295248,0.3197489334270358,0.31356224324554205,0.6038045845925808,0.27625176031142473,0.49652713630348444,0.7050052490085363,0.453040286898613,0.7618008628487587,0.7993496637791395,0.37097066547721624,0.6814340744167566,0.999661099165678,0.9997558631002903,0.1451416015625,0.3392333984375,0.201416015625,0.314208984375,0.23298890888690948,0.31129810214042664,52,0.23449131846427917,0.15264423191547394,0.22536058723926544,0.31069713830947876,0.356004923582077,51,0.2302340269088745,0.16053922474384308,0.17279411852359772,0.31066176295280457,0.33639708161354065,51,0.23466159403324127,0.12254902720451355,0.20526961982250214,0.33578431606292725,0.28125,51,0.22896899282932281,0.16299019753932953,0.3449755012989044,0.21078431606292725,0.1924019604921341,51,0.23655913770198822,0.12683823704719543,0.3480392396450043,0.3327206075191498,2.770230293273926,0.48958292603492737,0.09991078078746796,0.3530648946762085,-0.0028077871538698673,0.0,0.0,2.80869460105896,0.49159345030784607,0.10124509781599045,0.35562369227409363,0.0004816068976651877,0.0,2.827850341796875,0.4921952486038208,0.09997257590293884,0.3532664179801941,-0.0012898810673505068,0.0,2.7975709438323975,0.48958447575569153,0.10257098823785782,0.354282021522522,-0.0017769226105883718,0.0,2.8101587295532227,0.49247685074806213,0.099856436252594,0.3508285880088806,-0.004728337284177542,0.0,2.754329204559326,0.48839855194091797,0.1010693609714508,0.3523043990135193,-0.005604705773293972
