iteration,reward,done_rate,edge_reset_rate,vx_err,weighted_metric_reward,selector_reference_penalty,orientation_penalty,slip_penalty,lateral_velocity_penalty,lateral_position_penalty,clearance_reward,action_boundary_penalty,policy_loss,value_loss,entropy,log_std_mean,score_progress,score_yaw_tracking,score_orientation,score_pitch_rate,score_roll_rate,score_yaw_rate,score_lateral_drift,score_vertical_bounce,score_slip,score_energy,score_clearance,score_action_smoothness,score_action_magnitude,score_action_boundary_margin,score_survival,gait_pronk_ratio,gait_trot_ratio,gait_bound_ratio,gait_pace_ratio,flat_trot_efficiency_trot_ratio,flat_trot_efficiency_count,flat_trot_efficiency_pronk_ratio,flat_trot_efficiency_bound_ratio,flat_trot_efficiency_pace_ratio,ramp_up_trot_robustness_trot_ratio,ramp_up_trot_robustness_count,ramp_up_trot_robustness_pronk_ratio,ramp_up_trot_robustness_bound_ratio,ramp_up_trot_robustness_pace_ratio,rough_slope_trot_robustness_trot_ratio,rough_slope_trot_robustness_count,rough_slope_trot_robustness_pronk_ratio,rough_slope_trot_robustness_bound_ratio,rough_slope_trot_robustness_pace_ratio,push_lateral_pace_recovery_pace_ratio,push_lateral_pace_recovery_count,push_lateral_pace_recovery_pronk_ratio,push_lateral_pace_recovery_trot_ratio,push_lateral_pace_recovery_bound_ratio,stepping_stones_easy_bound_highspeed_bound_ratio,stepping_stones_easy_bound_highspeed_count,stepping_stones_easy_bound_highspeed_pronk_ratio,stepping_stones_easy_bound_highspeed_trot_ratio,stepping_stones_easy_bound_highspeed_pace_ratio,frequency_mean,duration_mean,footswing_height_mean,stance_width_mean,body_pitch_mean,action_clip_rate,flat_trot_efficiency_action_clip_rate,flat_trot_efficiency_frequency_mean,flat_trot_efficiency_duration_mean,flat_trot_efficiency_footswing_height_mean,flat_trot_efficiency_stance_width_mean,flat_trot_efficiency_body_pitch_mean,ramp_up_trot_robustness_action_clip_rate,ramp_up_trot_robustness_frequency_mean,ramp_up_trot_robustness_duration_mean,ramp_up_trot_robustness_footswing_height_mean,ramp_up_trot_robustness_stance_width_mean,ramp_up_trot_robustness_body_pitch_mean,rough_slope_trot_robustness_action_clip_rate,rough_slope_trot_robustness_frequency_mean,rough_slope_trot_robustness_duration_mean,rough_slope_trot_robustness_footswing_height_mean,rough_slope_trot_robustness_stance_width_mean,rough_slope_trot_robustness_body_pitch_mean,push_lateral_pace_recovery_action_clip_rate,push_lateral_pace_recovery_frequency_mean,push_lateral_pace_recovery_duration_mean,push_lateral_pace_recovery_footswing_height_mean,push_lateral_pace_recovery_stance_width_mean,push_lateral_pace_recovery_body_pitch_mean,stepping_stones_easy_bound_highspeed_action_clip_rate,stepping_stones_easy_bound_highspeed_frequency_mean,stepping_stones_easy_bound_highspeed_duration_mean,stepping_stones_easy_bound_highspeed_footswing_height_mean,stepping_stones_easy_bound_highspeed_stance_width_mean,stepping_stones_easy_bound_highspeed_body_pitch_mean
40,0.6047834437340498,0.0184326171875,0.003540039138897555,0.5277540273964405,0.6047834437340498,0.37445068359375,0.03739474661415443,0.13607535767368972,0.052195041556842625,3.491884618997574,0.7170886006206274,2.8405702519052056e-06,-0.023838387336581945,37.52207398414612,4.925470918416977,-0.6779777407646179,0.5207880660891533,0.4171291049569845,0.6455978583544493,0.2783221760764718,0.28489916771650314,0.5713755339384079,0.20285829901695251,0.4405848104506731,0.6808026749640703,0.4241479504853487,0.7170886006206274,0.11455132835544646,0.726677069440484,0.9999888129532337,0.9998535178601742,0.2498779296875,0.2498779296875,0.2498779296875,0.2503662109375,0.2530048191547394,52,0.2650240361690521,0.24939905107021332,0.23257212340831757,0.2598039209842682,51,0.26348039507865906,0.25735294818878174,0.2193627506494522,0.2561274468898773,51,0.24754902720451355,0.2291666716337204,0.2671568691730499,0.24264706671237946,51,0.24080882966518402,0.24693627655506134,0.2696078419685364,0.24387255311012268,51,0.23223039507865906,0.23345589637756348,0.2904411852359772,2.8829712867736816,0.5107468366622925,0.09567125141620636,0.3507651090621948,-0.003722091671079397,0.14311523735523224,0.12968750298023224,2.9024159908294678,0.5032566785812378,0.09388887137174606,0.34846651554107666,-0.0017152918735519052,0.13161765038967133,2.9165124893188477,0.5021751523017883,0.09487829357385635,0.3487881124019623,-0.001750089693814516,0.14362746477127075,2.8943440914154053,0.5055358409881592,0.09460395574569702,0.3486083745956421,-0.0013577485224232078,0.14914216101169586,2.908439874649048,0.5074595808982849,0.09588991850614548,0.3490813076496124,-0.00307483016513288,0.1617647111415863,2.9029598236083984,0.5097869038581848,0.09737464785575867,0.3495112657546997,-0.002340176375582814
41,0.609219366684556,0.016845703125,0.0033447266341681825,0.5176524640992284,0.609219366684556,0.37457275390625,0.03335841163061559,0.12984922854229808,0.049196840496733785,3.571325182914734,0.7140369042754173,2.3328510103726163e-05,-0.02483203774318099,34.458617210388184,4.9263904094696045,-0.6776336431503296,0.5349566396325827,0.4160032654181123,0.6530040185898542,0.2757974751293659,0.28554983902722597,0.571861257776618,0.21264923457056284,0.4433588236570358,0.6811726000159979,0.4226951617747545,0.7140369042754173,0.11489640828222036,0.7243082504719496,0.9999130982905626,0.999975586310029,0.255615234375,0.2440185546875,0.2615966796875,0.23876953125,0.24278846383094788,52,0.265625,0.270432710647583,0.2211538553237915,0.2549019753932953,51,0.2671568691730499,0.240196093916893,0.23774510622024536,0.2444853037595749,51,0.2549019753932953,0.2720588445663452,0.22855393588542938,0.24142158031463623,51,0.26348039507865906,0.24080882966518402,0.2542892098426819,0.2708333432674408,51,0.22671569883823395,0.23713235557079315,0.2653186321258545,2.9115664958953857,0.5002316236495972,0.09679241478443146,0.34947124123573303,0.0004139691009186208,0.14262695610523224,0.12908653914928436,2.9260971546173096,0.5031413435935974,0.09477712959051132,0.3495427072048187,0.00011414966866141185,0.13492648303508759,2.9149599075317383,0.5032271146774292,0.09379903972148895,0.3488357961177826,-0.0008748772088438272,0.13860294222831726,2.9168388843536377,0.5046871304512024,0.09481534361839294,0.3484143912792206,-0.00043108579120598733,0.15024510025978088,2.914186716079712,0.5056409239768982,0.0947185754776001,0.3487095534801483,-0.0036735739558935165,0.16053922474384308,2.9144575595855713,0.5053709149360657,0.096725694835186,0.348946213722229,-0.0021510838996618986
42,0.6066554337739944,0.01806640625,0.003417968813664629,0.5052545350044966,0.6066554337739944,0.37274169921875,0.036763307522051036,0.13372752023860812,0.0478370914934203,3.7945112138986588,0.7128291334956884,1.0507586814867409e-05,-0.025959904800402,35.12366271018982,4.931289941072464,-0.6769852638244629,0.5331507828086615,0.4195633251219988,0.6465072818100452,0.27576432935893536,0.28882174007594585,0.5747251305729151,0.19925344223156571,0.4406085489317775,0.6838276516646147,0.423443871550262,0.7128291334956884,0.11325648636557162,0.7258128393441439,0.9999601058661938,0.9998046904802322,0.2518310546875,0.2503662109375,0.2650146484375,0.2327880859375,0.25180289149284363,52,0.26382213830947876,0.2662259638309479,0.21814905107021332,0.2506127655506134,51,0.2616421580314636,0.26776960492134094,0.21997550129890442,0.25183823704719543,51,0.2555147111415863,0.26899510622024536,0.2236519753932953,0.24632354080677032,51,0.25735294818878174,0.24632354080677032,0.25,0.2720588445663452,51,0.22058823704719543,0.2512255012989044,0.2561274468898773,2.9392690658569336,0.509361982345581,0.09519817680120468,0.34915679693222046,-0.0026417099870741367,0.14338378608226776,0.13197115063667297,2.9244327545166016,0.5058566331863403,0.09441740065813065,0.34978196024894714,-0.0018983561312779784,0.13799020648002625,2.932870388031006,0.5055118203163147,0.09400323033332825,0.3483845591545105,-0.001267059938982129,0.13860294222831726,2.931028366088867,0.5056008100509644,0.09513486921787262,0.3497312068939209,-0.0019405429484322667,0.1511029452085495,2.909324884414673,0.5062295198440552,0.09428966790437698,0.34883788228034973,-0.0033926772885024548,0.15747550129890442,2.9155640602111816,0.5072082877159119,0.09669575095176697,0.3484957218170166,-0.0026626342441886663
43,0.6088236272335052,0.0166015625,0.0031738281813886715,0.49073121044784784,0.6088236272335052,0.373779296875,0.03422425617463887,0.13235678989440203,0.048071878496557474,3.744375601410866,0.719932971522212,8.277388296562549e-06,-0.02598534172284417,34.51203489303589,4.938258200883865,-0.6761266589164734,0.5490882340818644,0.4110357891768217,0.6557855401188135,0.2718709483742714,0.28674935549497604,0.5671880058944225,0.18209611484780908,0.4468603562563658,0.6835261564701796,0.4217954110354185,0.719932971522212,0.11485504312440753,0.721300208941102,0.9999677687883377,0.9998535178601742,0.2459716796875,0.25146484375,0.2694091796875,0.233154296875,0.2475961595773697,52,0.25360578298568726,0.2806490361690521,0.21814905107021332,0.25,51,0.2659313678741455,0.26838237047195435,0.21568627655506134,0.26348039507865906,51,0.240196093916893,0.26409316062927246,0.23223039507865906,0.23835785686969757,51,0.23590686917304993,0.2549019753932953,0.2708333432674408,0.26286765933036804,51,0.2340686321258545,0.24142158031463623,0.2616421580314636,2.9465389251708984,0.5077451467514038,0.09572133421897888,0.3493310511112213,0.001332513289526105,0.14487305283546448,0.13437500596046448,2.9386520385742188,0.5055496692657471,0.09516642987728119,0.3487852215766907,-0.0021414856892079115,0.1359068751335144,2.934673547744751,0.5050343871116638,0.09473305195569992,0.34901902079582214,0.0002922814164776355,0.14350491762161255,2.934283494949341,0.5045974850654602,0.09505555778741837,0.3485085964202881,-0.0004473024164326489,0.15000000596046448,2.9174680709838867,0.5087268352508545,0.09525522589683533,0.3500596582889557,-0.002475057728588581,0.16078431904315948,2.913118839263916,0.5063719749450684,0.09707500040531158,0.34799689054489136,-0.0007765179616399109
44,0.6063858401030302,0.017578125,0.003369140709764906,0.5034724287688732,0.6063858401030302,0.37481689453125,0.03463963628746569,0.13109991536475718,0.04935406625736505,3.936305746436119,0.7100098431110382,3.6089105666547994e-05,-0.024448967538774014,37.98862433433533,4.939365357160568,-0.6763048768043518,0.5363046545535326,0.40962230507284403,0.649201225489378,0.2711519505828619,0.28599186800420284,0.5656571872532368,0.19745334750041366,0.43851185124367476,0.6809873823076487,0.423163172788918,0.7100098431110382,0.10962567548267543,0.7255055047571659,0.9998687636107206,0.9998535178601742,0.2490234375,0.259521484375,0.2669677734375,0.2244873046875,0.26382213830947876,52,0.2572115361690521,0.27944713830947876,0.19951923191547394,0.2653186321258545,51,0.26286765933036804,0.25735294818878174,0.21446079015731812,0.23651961982250214,51,0.27328431606292725,0.27879902720451355,0.21139706671237946,0.23651961982250214,51,0.22794118523597717,0.2659313678741455,0.2696078419685364,0.24938726425170898,51,0.2236519753932953,0.2659313678741455,0.2610294222831726,2.9081153869628906,0.5095064640045166,0.09546094387769699,0.34738707542419434,-0.0034383765887469053,0.14431153237819672,0.13701923191547394,2.9356000423431396,0.5052882432937622,0.09420154988765717,0.3476327657699585,-0.0012696755584329367,0.1360294222831726,2.940549373626709,0.5049592852592468,0.09319911897182465,0.3477763831615448,-7.535574695793912e-05,0.13468137383460999,2.9423303604125977,0.5047319531440735,0.09404974430799484,0.3477003872394562,-0.0006812492501921952,0.14877451956272125,2.9188232421875,0.5064092874526978,0.09491953253746033,0.35042551159858704,-0.0015770544996485114,0.16519609093666077,2.9320733547210693,0.5081301927566528,0.0968136340379715,0.3477523922920227,-0.00037899226299487054
45,0.6090992745012045,0.0164794921875,0.0031738281813886715,0.5115313977003098,0.6090992745012045,0.3746337890625,0.033955000166315585,0.13417506427504122,0.04580091615207493,3.51104037463665,0.7101460006088018,1.4900385323368681e-05,-0.025729473680257797,32.39091229438782,4.93642657995224,-0.6758268475532532,0.5334699619561434,0.41148360073566437,0.6529483795166016,0.272713472135365,0.28944734297692776,0.5683002080768347,0.21205888129770756,0.44949593767523766,0.6815158613026142,0.4247699324041605,0.7101460006088018,0.10904586617834866,0.720102846622467,0.9999428931623697,0.9998779315501451,0.2484130859375,0.2623291015625,0.2667236328125,0.2225341796875,0.262620210647583,52,0.262620210647583,0.2728365361690521,0.20192308723926544,0.25796568393707275,51,0.26348039507865906,0.2567402124404907,0.22181373834609985,0.25,51,0.25183823704719543,0.27757352590560913,0.22058823704719543,0.2193627506494522,51,0.24387255311012268,0.27389708161354065,0.26286765933036804,0.26348039507865906,51,0.21997550129890442,0.2671568691730499,0.24938726425170898,2.959277629852295,0.5095899105072021,0.0930829644203186,0.34541618824005127,-0.00018603826174512506,0.14655761420726776,0.1337740421295166,2.9498939514160156,0.5075055956840515,0.09388574957847595,0.34697750210762024,-0.0008726482046768069,0.14227941632270813,2.927736282348633,0.5057979822158813,0.09382274746894836,0.3473449647426605,0.00010161846876144409,0.1405637264251709,2.9314756393432617,0.5068243741989136,0.09493418782949448,0.3478837311267853,0.0008514660876244307,0.1509803980588913,2.9277215003967285,0.5064998269081116,0.09429916739463806,0.34791797399520874,-0.0022537847980856895,0.16544118523597717,2.938035726547241,0.5082430839538574,0.09673982113599777,0.3471493422985077,0.0002957365068141371
46,0.6097382493317127,0.017822265625,0.0033935547653527465,0.5201697666198015,0.6097382493317127,0.37060546875,0.0363036819617264,0.1265275541227311,0.048714930191636086,3.605414666235447,0.7059974800795317,6.5172904903931794e-06,-0.023642098589334637,37.91831135749817,4.932860255241394,-0.6760658621788025,0.5317386304959655,0.41277494467794895,0.651204489171505,0.2803864390589297,0.28457456082105637,0.5690711103379726,0.21740613179281354,0.44370076712220907,0.6862528827041388,0.4245314383879304,0.7059974800795317,0.11687404429540038,0.7132882978767157,0.9999748487025499,0.9998291041702032,0.249267578125,0.2630615234375,0.2647705078125,0.222900390625,0.27463942766189575,52,0.23918269574642181,0.2662259638309479,0.21995192766189575,0.25857844948768616,51,0.2714460790157318,0.26286765933036804,0.20710785686969757,0.262254923582077,51,0.25857844948768616,0.2610294222831726,0.21813726425170898,0.22610294818878174,51,0.24816177785396576,0.26409316062927246,0.2616421580314636,0.2720588445663452,51,0.2291666716337204,0.2555147111415863,0.24325981736183167,2.9464709758758545,0.5085744857788086,0.09607753157615662,0.34603190422058105,-0.0004594678175635636,0.14873047173023224,0.14362980425357819,2.948326826095581,0.5035364031791687,0.0943431630730629,0.34682002663612366,-3.8982067053439096e-05,0.1415441334247589,2.943269729614258,0.5057446360588074,0.09374229609966278,0.3462449610233307,0.0013246409362182021,0.14203432202339172,2.9430136680603027,0.50808185338974,0.09373527020215988,0.34703484177589417,0.0013763898750767112,0.14816176891326904,2.9295146465301514,0.5080976486206055,0.09352562576532364,0.3480883240699768,-0.0020935048814862967,0.16838236153125763,2.9381988048553467,0.5076945424079895,0.09675523638725281,0.3464183211326599,0.0003221147635485977
47,0.6101264711469412,0.017578125,0.003369140709764906,0.4951589051634073,0.6101264711469412,0.37664794921875,0.0362208386650309,0.1338435965590179,0.0517704983940348,3.4229939207434654,0.7107476368546486,1.2525576362776292e-05,-0.0257144603820052,36.29007053375244,4.934255540370941,-0.6757311820983887,0.5456802193075418,0.4209629623219371,0.6433868855237961,0.27355822548270226,0.28353063482791185,0.5770461801439524,0.21217947825789452,0.4529197411611676,0.6804218646138906,0.4230444896966219,0.7107476368546486,0.11194737302139401,0.7152314651757479,0.9999516420066357,0.9998535178601742,0.2508544921875,0.254150390625,0.2666015625,0.2283935546875,0.26442307233810425,52,0.25180289149284363,0.2662259638309479,0.21754808723926544,0.23100490868091583,51,0.2696078419685364,0.2696078419685364,0.2297794222831726,0.25183823704719543,51,0.24264706671237946,0.26776960492134094,0.23774510622024536,0.22120098769664764,51,0.2567402124404907,0.25735294818878174,0.2647058963775635,0.2647058963775635,51,0.23345589637756348,0.2659313678741455,0.23590686917304993,2.9322731494903564,0.5019643306732178,0.0939631462097168,0.34343230724334717,0.001390199875459075,0.149658203125,0.13786058127880096,2.944427490234375,0.5046902894973755,0.09380451589822769,0.3462620973587036,0.001517929951660335,0.1463235318660736,2.941499948501587,0.505619466304779,0.0943465605378151,0.34710294008255005,0.001456304220482707,0.14424020051956177,2.9390451908111572,0.5061888694763184,0.09478867053985596,0.34776532649993896,0.0013547700364142656,0.15404412150382996,2.939429998397827,0.5065250992774963,0.09468038380146027,0.34723353385925293,-0.0015813913196325302,0.16605393588542938,2.9403913021087646,0.5066340565681458,0.09586667269468307,0.3462604880332947,-0.0003260681696701795
48,0.6077464818954468,0.016357421875,0.003100586010987172,0.5074964687228203,0.6077464818954468,0.37530517578125,0.036205690645147115,0.12806751276366413,0.04842490772716701,3.2993613183498383,0.6988438740372658,3.397680328820485e-05,-0.02401856193318963,31.614569187164307,4.932674676179886,-0.6749997138977051,0.5367596615105867,0.40788487903773785,0.6477108430117369,0.2751412820070982,0.28794578090310097,0.5635824631899595,0.20950473146513104,0.4382900819182396,0.6835183184593916,0.42481461353600025,0.6988438740372658,0.11239320109598339,0.7079245299100876,0.9998731818050146,0.9998291041702032,0.2625732421875,0.259521484375,0.2642822265625,0.213623046875,0.2578125,52,0.2758413553237915,0.28125,0.1850961595773697,0.25367647409439087,51,0.28492647409439087,0.2604166865348816,0.20098039507865906,0.26899510622024536,51,0.24877451360225677,0.2549019753932953,0.22732843458652496,0.21017158031463623,51,0.2671568691730499,0.2542892098426819,0.26838237047195435,0.2561274468898773,51,0.23590686917304993,0.26286765933036804,0.2450980544090271,2.9174351692199707,0.506604790687561,0.09518447518348694,0.34646162390708923,0.0005957245593890548,0.149658203125,0.1323317289352417,2.964962959289551,0.5028479695320129,0.09279033541679382,0.3460010588169098,0.0008466112776659429,0.14485295116901398,2.9610249996185303,0.5044172406196594,0.09369869530200958,0.3449186086654663,0.0009698299691081047,0.14411765336990356,2.933743953704834,0.5056471824645996,0.09302860498428345,0.3455815613269806,0.0007523887907154858,0.1518382430076599,2.9421639442443848,0.50916588306427,0.09387888014316559,0.3465595245361328,-0.0002515467640478164,0.17549020051956177,2.956758975982666,0.5103875994682312,0.09549736231565475,0.3461652398109436,-0.0008374346070922911
49,0.6085963323712349,0.017333984375,0.003393554767171736,0.5043526412919164,0.6085963323712349,0.3719482421875,0.036233970255125314,0.12308003194630146,0.047399727161973715,3.6993188485503197,0.702389495447278,3.161594921152755e-05,-0.023783608456142247,36.298006534576416,4.9354095458984375,-0.6743646860122681,0.5370866172015667,0.4200188349932432,0.6436640229076147,0.28002659883350134,0.28505782317370176,0.5751853715628386,0.20895239431411028,0.4421241693198681,0.6848269328474998,0.42630176804959774,0.702389495447278,0.1140007097274065,0.7120493855327368,0.9998787045478821,0.9999267589300871,0.2591552734375,0.263427734375,0.2564697265625,0.220947265625,0.2584134638309479,52,0.2842548191547394,0.25600963830947876,0.20132212340831757,0.2757353186607361,51,0.2616421580314636,0.2506127655506134,0.21200981736183167,0.25367647409439087,51,0.2720588445663452,0.24877451360225677,0.22549019753932953,0.2193627506494522,51,0.262254923582077,0.2647058963775635,0.25367647409439087,0.27328431606292725,51,0.21507354080677032,0.2647058963775635,0.24693627655506134,2.968715190887451,0.5091888904571533,0.09297487884759903,0.34469074010849,-0.002722487784922123,0.14938965439796448,0.13593749701976776,2.937384843826294,0.5053905248641968,0.0927397683262825,0.3462740182876587,-0.0015880470164120197,0.13970589637756348,2.943441152572632,0.5059455633163452,0.09335120022296906,0.34681111574172974,0.0009077190770767629,0.1406862884759903,2.9400060176849365,0.5066821575164795,0.09408025443553925,0.34620401263237,0.0005323480581864715,0.15490196645259857,2.927762269973755,0.5102943181991577,0.09405534714460373,0.3467673659324646,-0.0016401500906795263,0.17598040401935577,2.9421579837799072,0.510747492313385,0.09650669991970062,0.3472863733768463,-2.6696034183260053e-05
50,0.6127976011484861,0.0167236328125,0.0032226563362200977,0.4911366840824485,0.6127976011484861,0.37786865234375,0.03287370316684246,0.1281215602066368,0.04934751649852842,3.457480877637863,0.709430880844593,4.0553911125673636e-05,-0.024711572448723018,36.65633988380432,4.944861859083176,-0.6737869381904602,0.550613384693861,0.4197729090228677,0.6527128592133522,0.2734500030055642,0.2889986280351877,0.5769040565937757,0.22746489802375436,0.4427698254585266,0.6830702275037766,0.42742390278726816,0.709430880844593,0.11180406343191862,0.7063352651894093,0.9998476542532444,0.9998779315501451,0.2620849609375,0.24755859375,0.2652587890625,0.22509765625,0.2524038553237915,52,0.26923078298568726,0.2764423191547394,0.20192308723926544,0.24264706671237946,51,0.2647058963775635,0.2714460790157318,0.22120098769664764,0.2450980544090271,51,0.27757352590560913,0.25735294818878174,0.21997550129890442,0.2242647111415863,51,0.2591911852359772,0.25245100259780884,0.26409316062927246,0.2567402124404907,51,0.2395833432674408,0.2450980544090271,0.25857844948768616,2.9403634071350098,0.508015513420105,0.09392957389354706,0.3458104729652405,0.001823614351451397,0.1513671875,0.13846154510974884,2.942702293395996,0.5065096020698547,0.09369877725839615,0.34657302498817444,0.0003556230221875012,0.14203432202339172,2.929173707962036,0.506007730960846,0.09463734924793243,0.3477080166339874,0.0013194456696510315,0.14497549831867218,2.953824043273926,0.5044267773628235,0.09419256448745728,0.34504562616348267,0.001383843133226037,0.14987745881080627,2.9315831661224365,0.5062927007675171,0.09415121376514435,0.34700214862823486,-0.00037240880192257464,0.18174020946025848,2.945902109146118,0.5119901895523071,0.09650186449289322,0.3467421233654022,0.0007860882324166596
51,0.6114500295370817,0.0169677734375,0.0032226563362200977,0.5001318352296948,0.6114500295370817,0.37353515625,0.03742307086940855,0.12523189233615994,0.0468605327187106,3.5016553848981857,0.7077412623912096,1.2375978186263126e-05,-0.024146611714968458,37.31493902206421,4.9434793293476105,-0.6733884811401367,0.5479054171591997,0.4156074048951268,0.6459887810051441,0.2754805600270629,0.2823429945856333,0.5721851848065853,0.22647922486066818,0.43493776582181454,0.6886324398219585,0.4248361438512802,0.7077412623912096,0.11333340802229941,0.7058440707623959,0.9999517016112804,0.9998291041702032,0.272705078125,0.250244140625,0.248046875,0.22900390625,0.25600963830947876,52,0.2896634638309479,0.25961539149284363,0.19471155107021332,0.25857844948768616,51,0.28125,0.24693627655506134,0.2132353037595749,0.2604166865348816,51,0.27941176295280457,0.23284314572811127,0.22732843458652496,0.24571079015731812,51,0.26838237047195435,0.2291666716337204,0.2567402124404907,0.24387255311012268,51,0.2444853037595749,0.24693627655506134,0.2647058963775635,2.907710313796997,0.5087566375732422,0.09400925040245056,0.3458489179611206,-0.0021415792871266603,0.15109863877296448,0.14146634936332703,2.933215379714966,0.506629228591919,0.09338109940290451,0.34561169147491455,0.00042821525130420923,0.14473040401935577,2.9393508434295654,0.5076208114624023,0.09343746304512024,0.345293253660202,0.0009036022238433361,0.14424020051956177,2.938905954360962,0.5089259743690491,0.09335905313491821,0.3453851640224457,0.001926221651956439,0.15539216995239258,2.9211325645446777,0.5107520222663879,0.09571447968482971,0.34784916043281555,0.00011566268221940845,0.16985295712947845,2.9353973865509033,0.5117934942245483,0.0964999720454216,0.34764939546585083,-0.000479715847177431
52,0.6053347233682871,0.017578125,0.003295898519354523,0.5150592178106308,0.6053347233682871,0.37939453125,0.03514451562659815,0.13417827803641558,0.04840945464093238,3.399607188999653,0.7171027343720198,4.3230096148566544e-05,-0.02513159066438675,34.61209964752197,4.942240118980408,-0.6727753281593323,0.5284447185695171,0.41112938057631254,0.6513577848672867,0.27566405665129423,0.2901571001857519,0.5670302361249924,0.20074890181422234,0.43443904910236597,0.6771644745022058,0.42345451656728983,0.7171027343720198,0.10754994349554181,0.7111381217837334,0.9998445529490709,0.9997802767902613,0.27490234375,0.240234375,0.246337890625,0.238525390625,0.254807710647583,52,0.2734375,0.24639424681663513,0.22536058723926544,0.23223039507865906,51,0.3014706075191498,0.2395833432674408,0.22671569883823395,0.23590686917304993,51,0.28492647409439087,0.24080882966518402,0.23835785686969757,0.23713235557079315,51,0.2751225531101227,0.22855393588542938,0.2591911852359772,0.24571079015731812,51,0.2395833432674408,0.24938726425170898,0.2653186321258545,2.9541921615600586,0.5072176456451416,0.09475485235452652,0.3478047549724579,-2.308856346644461e-05,0.15227051079273224,0.14711537957191467,2.92751145362854,0.5054615139961243,0.09396076202392578,0.34696269035339355,0.00015433681255672127,0.14828431606292725,2.9380404949188232,0.5077685117721558,0.09446445852518082,0.3468826711177826,0.00020071362087037414,0.14460785686969757,2.928351402282715,0.506552517414093,0.09421692788600922,0.34667813777923584,0.0005367551930248737,0.15049020946025848,2.918468713760376,0.5077452659606934,0.09591696411371231,0.3485513925552368,-0.0007829515961930156,0.17095589637756348,2.9368479251861572,0.5125986337661743,0.09755610674619675,0.3474958837032318,-4.380532482173294e-05
53,0.6083215326070786,0.0177001953125,0.003393554767171736,0.5114962058141828,0.6083215326070786,0.3759765625,0.03559347498230636,0.1283817512448877,0.05248498567380011,3.4910575225949287,0.7173832710832357,3.9320655240260294e-05,-0.024933479726314545,33.07093024253845,4.935666561126709,-0.6723195314407349,0.5316144060343504,0.4126279056072235,0.6537506356835365,0.281237137503922,0.2836091900244355,0.5681653376668692,0.214017647318542,0.4366584736853838,0.6797320023179054,0.42252436839044094,0.7173832710832357,0.11045160447247326,0.7059479970484972,0.9998557604849339,0.9998535178601742,0.27099609375,0.2508544921875,0.2410888671875,0.237060546875,0.2632211744785309,52,0.2896634638309479,0.22055289149284363,0.2265625149011612,0.23651961982250214,51,0.29534316062927246,0.24571079015731812,0.22242647409439087,0.2610294222831726,51,0.25245100259780884,0.25796568393707275,0.22855393588542938,0.24142158031463623,51,0.26409316062927246,0.2506127655506134,0.24387255311012268,0.23774510622024536,51,0.25306373834609985,0.24264706671237946,0.2665441334247589,2.934267997741699,0.5100369453430176,0.09450337290763855,0.3452722132205963,0.0003033936955034733,0.15463867783546448,0.1479567289352417,2.9278576374053955,0.5070721507072449,0.09352238476276398,0.3462534546852112,-0.0011604726314544678,0.1408088356256485,2.9328525066375732,0.5097516179084778,0.09500552713871002,0.3469639718532562,0.0021162601187825203,0.15882353484630585,2.9370532035827637,0.5102397203445435,0.09516730159521103,0.3467963933944702,0.0010601916583254933,0.1561274528503418,2.912097454071045,0.5109842419624329,0.09533635526895523,0.34725847840309143,0.0002466517616994679,0.16960784792900085,2.9197628498077393,0.5096622705459595,0.09730113297700882,0.34747982025146484,0.00035581213887780905
54,0.6089851353317499,0.0177001953125,0.003417968831854523,0.5077993040904403,0.6089851353317499,0.380615234375,0.03324593341676518,0.1312061094213277,0.050474893185310066,3.4325623735785484,0.7222052663564682,4.15983981962853e-05,-0.023673146730288863,34.592057943344116,4.932140082120895,-0.6732086539268494,0.5367556437849998,0.4108221083879471,0.6515164095908403,0.27882380597293377,0.2841430688276887,0.565284252166748,0.21360692288726568,0.4305564323440194,0.6773833502084017,0.42581107188016176,0.7222052663564682,0.11547888186760247,0.7070989552885294,0.9998487550765276,0.9998779315501451,0.2791748046875,0.2386474609375,0.23193359375,0.250244140625,0.24158655107021332,52,0.29867789149284363,0.23557692766189575,0.2241586595773697,0.23284314572811127,51,0.28492647409439087,0.23713235557079315,0.2450980544090271,0.23651961982250214,51,0.29473039507865906,0.2242647111415863,0.2444853037595749,0.24938726425170898,51,0.27267158031463623,0.24877451360225677,0.2291666716337204,0.23345589637756348,51,0.2444853037595749,0.23345589637756348,0.28860294818878174,2.929098129272461,0.5100774765014648,0.09461872279644012,0.3461635112762451,-0.0008265938377007842,0.15227051079273224,0.15024039149284363,2.9324779510498047,0.5092387199401855,0.09419014304876328,0.34750455617904663,-0.0003845638129860163,0.1412990242242813,2.904813766479492,0.5075339078903198,0.09570898115634918,0.3483737111091614,0.0010289228521287441,0.14203432202339172,2.9236390590667725,0.5091112852096558,0.09460771083831787,0.3451690077781677,0.001962915761396289,0.15894608199596405,2.913191318511963,0.5118816494941711,0.09574229270219803,0.34786808490753174,-0.0005146919866092503,0.16887256503105164,2.913365602493286,0.5116517543792725,0.0979754701256752,0.3487507402896881,0.0006646770634688437
