iteration,reward,done_rate,edge_reset_rate,vx_err,weighted_metric_reward,selector_reference_penalty,orientation_penalty,slip_penalty,lateral_velocity_penalty,lateral_position_penalty,clearance_reward,gait_switch_penalty,action_boundary_penalty,policy_loss,value_loss,entropy,adaptation_loss,alpha,z_teacher_mean,z_teacher_std,z_student_mean,z_student_std,z_error,log_std_mean,score_progress,score_yaw_tracking,score_orientation,score_pitch_rate,score_roll_rate,score_yaw_rate,score_lateral_drift,score_vertical_bounce,score_slip,score_energy,score_clearance,score_gait_stability,score_action_smoothness,score_action_magnitude,score_action_boundary_margin,score_survival,gait_pronk_ratio,gait_trot_ratio,gait_bound_ratio,gait_pace_ratio,gait_switch_rate,push_lateral_pace_recovery_pace_ratio,push_lateral_pace_recovery_count,push_lateral_pace_recovery_gait_switch_rate,push_lateral_pace_recovery_pronk_ratio,push_lateral_pace_recovery_trot_ratio,push_lateral_pace_recovery_bound_ratio,frequency_mean,duration_mean,footswing_height_mean,stance_width_mean,body_pitch_mean,action_clip_rate,push_lateral_pace_recovery_action_clip_rate,push_lateral_pace_recovery_frequency_mean,push_lateral_pace_recovery_duration_mean,push_lateral_pace_recovery_footswing_height_mean,push_lateral_pace_recovery_stance_width_mean,push_lateral_pace_recovery_body_pitch_mean
77,0.7376051135361195,0.0225830078125,0.004345703220678843,0.4241845365613699,0.7376051135361195,0.36968994140625,0.026637952018063515,0.1002518585883081,0.07655956665985286,3.1174164339900017,0.75341796875,0.119873046875,0.0,-0.01128050431725569,14.852682113647461,0.9039587788283825,0.00019905678072973387,0.0,-0.0006826146855019033,0.10567522794008255,-0.0010027170646935701,0.10525240749120712,0.0001959736255230382,-0.6931471824645996,0.6176843903958797,0.4861523946747184,0.7311925105750561,0.3244256814941764,0.3342353878542781,0.6432126052677631,0.317619570530951,0.4721053605899215,0.7014341372996569,0.4423048282042146,0.75341796875,0.7927000150084496,0.7630693763494492,1.0,1.0,0.9998291041702032,0.2269287109375,0.2662353515625,0.2462158203125,0.2606201171875,0.23903729021549225,0.2606201171875,256,0.23903729021549225,0.2269287109375,0.2662353515625,0.2462158203125,2.873046875,0.5,0.09999999403953552,0.35500001907348633,0.0,0.0,0.0,2.86968994140625,0.5,0.10027343034744263,0.3553417921066284,0.0
78,0.7412297446280718,0.02099609375,0.004052734442666406,0.40791033674031496,0.7412297446280718,0.36651611328125,0.022029173327609897,0.09813926718197763,0.072262367233634,3.0907591730356216,0.75054931640625,0.11859130859375,0.0,-0.011863488965900615,14.66826993227005,0.9115133956074715,0.00017785564614314353,0.0,-0.0005752078723162413,0.10579199343919754,-0.00015922119200695306,0.10503159463405609,0.00017267497605644166,-0.6931471824645996,0.6266840025782585,0.49586364813148975,0.7432951685041189,0.3291659262031317,0.3317684596404433,0.6509895455092192,0.31732918974012136,0.4751949282363057,0.7052593622356653,0.4480047160759568,0.75054931640625,0.7949165664613247,0.765602745115757,1.0,1.0,0.9998535178601742,0.232666015625,0.2662353515625,0.234130859375,0.2669677734375,0.23891128599643707,0.2669677734375,256,0.23891128599643707,0.232666015625,0.2662353515625,0.234130859375,2.89453125,0.5,0.09765625,0.35207033157348633,0.0,0.0,0.0,2.86651611328125,0.5,0.10004393756389618,0.35505494475364685,0.0
79,0.7355276569724083,0.021240234375,0.004028320367069682,0.4334776336327195,0.7355276569724083,0.3681640625,0.027993181778583676,0.11053146328777075,0.07887532748281956,3.1587242484092712,0.752685546875,0.11883544921875,0.0,-0.011849690898088738,16.99300318956375,0.888610452413559,0.00019089305988018168,0.0,-0.0006008705822750926,0.10581370443105698,-0.0006706263520754874,0.10561999678611755,0.0001874441368272528,-0.6931471824645996,0.6058434769511223,0.4806581363081932,0.7344225496053696,0.3202312160283327,0.33026924449950457,0.6334297992289066,0.3140660934150219,0.4801328582689166,0.6997153870761395,0.44489551801234484,0.752685546875,0.7944943699985743,0.7651201989501715,1.0,1.0,0.9997802767902613,0.2183837890625,0.2762451171875,0.24169921875,0.263671875,0.24017135798931122,0.263671875,256,0.24017135798931122,0.2183837890625,0.2762451171875,0.24169921875,2.873046875,0.5,0.10062499344348907,0.3557812571525574,0.0,0.0,0.0,2.8681640625,0.5,0.10021483898162842,0.35526853799819946,0.0
80,0.7361090425401926,0.0216064453125,0.004125976638533757,0.4126637168228626,0.7361090425401926,0.36279296875,0.023550988466013223,0.0992914226371795,0.07773730857297778,3.1999401971697807,0.7506103515625,0.1192626953125,0.0,-0.01213786395965144,14.631690621376038,0.8802035786211491,0.00018151794029108714,0.0,-0.0006429414497688413,0.10568245500326157,-0.0009943952318280935,0.10502058267593384,0.00017590234347153455,-0.6931471824645996,0.627623887732625,0.4891411457210779,0.7440872248262167,0.32375699281692505,0.3334074420854449,0.6477802339941263,0.29009950440376997,0.47156121116131544,0.7004046384245157,0.448038125410676,0.7506103515625,0.7937555238604546,0.7642757501453161,1.0,1.0,0.9998046904802322,0.22802734375,0.270751953125,0.226806640625,0.2744140625,0.23802922666072845,0.2744140625,256,0.23802922666072845,0.22802734375,0.270751953125,0.226806640625,2.880859375,0.5,0.0989062488079071,0.3536328375339508,0.0,0.0,0.0,2.86279296875,0.5,0.10004882514476776,0.35506105422973633,0.0
81,0.7341964617371559,0.0206298828125,0.004003906340585672,0.42193863075226545,0.7341964617371559,0.36724853515625,0.02546539017930627,0.1046537475194782,0.07573319983202964,3.3112833946943283,0.7474365234375,0.1185302734375,0.0,-0.012087834416888654,13.566728234291077,0.8803820721805096,0.0001955389589056722,0.0,-0.0007562239770777524,0.10570383071899414,-0.0007178513915278018,0.10515192151069641,0.00019062025239691138,-0.6931471824645996,0.6215113345533609,0.4837785577401519,0.7437267433851957,0.3337842831388116,0.33170193433761597,0.6388126853853464,0.28651967737823725,0.4716070285066962,0.6997120641171932,0.44608446676284075,0.7474365234375,0.7950221132487059,0.7657233886420727,1.0,1.0,0.9998779315501451,0.227783203125,0.27734375,0.2293701171875,0.2655029296875,0.23891128599643707,0.2655029296875,256,0.23891128599643707,0.227783203125,0.27734375,0.2293701171875,2.859375,0.5,0.1015625,0.35695314407348633,0.0,0.0,0.0,2.86724853515625,0.5,0.0997949168086052,0.3547436594963074,0.0
82,0.7357980720698833,0.0225830078125,0.004272461083019152,0.41760492511093616,0.7357980720698833,0.36553955078125,0.025428651657421142,0.10336466180160642,0.07608793349936604,3.2878162190318108,0.75701904296875,0.11865234375,0.0,-0.012068365031154826,15.606573164463043,0.8720742799341679,0.00017522751295473427,0.0,-0.0005485354922711849,0.10571722686290741,-0.0004584586131386459,0.10487677901983261,0.0001699553249636665,-0.6931471824645996,0.6193943321704865,0.48912953957915306,0.7358742244541645,0.32249537110328674,0.3325327690690756,0.645357470959425,0.2997947344556451,0.47306155785918236,0.7015370856970549,0.44689091853797436,0.75701904296875,0.7948110196739435,0.7654821164906025,1.0,1.0,0.9997558631002903,0.2257080078125,0.26025390625,0.2451171875,0.2689208984375,0.23891128599643707,0.2689208984375,256,0.23891128599643707,0.2257080078125,0.26025390625,0.2451171875,2.859375,0.5,0.10109373927116394,0.35636720061302185,0.0,0.0,0.0,2.86553955078125,0.5,0.10056152939796448,0.35570192337036133,0.0
83,0.7355310246348381,0.02197265625,0.004272461068467237,0.3974872538819909,0.7355310246348381,0.36065673828125,0.02357478888006881,0.11074216850101948,0.07017132791224867,3.5838630944490433,0.75225830078125,0.12030029296875,0.0,-0.011072902212617919,12.415927112102509,0.8672236539423466,0.00015632817121513654,0.0,-0.0007088026031851768,0.1055677980184555,-0.000782955321483314,0.10485844314098358,0.00015413682558573782,-0.6931471824645996,0.6353795472532511,0.4965990409255028,0.747417638078332,0.32936667278409004,0.3324854429811239,0.6532991174608469,0.277217170689255,0.47483423165977,0.7009699121117592,0.448764156550169,0.75225830078125,0.7919611614197493,0.7622249238193035,1.0,1.0,0.9998779315501451,0.2303466796875,0.26513671875,0.225830078125,0.2786865234375,0.2392893135547638,0.2786865234375,256,0.2392893135547638,0.2303466796875,0.26513671875,0.225830078125,2.845703125,0.5,0.10078124701976776,0.35597658157348633,0.0,0.0,0.0,2.86065673828125,0.5,0.10018066316843033,0.3552258610725403,0.0
84,0.7354811951518059,0.0203857421875,0.0039306641556322575,0.4233755860477686,0.7354811951518059,0.3681640625,0.024984570336528122,0.1090124356560409,0.07666340947616845,3.454116240143776,0.7501220703125,0.11865234375,0.0,-0.010780112788779661,13.985353469848633,0.8723990470170975,0.0001603589680598816,0.0,-0.0006820092676207423,0.1055571585893631,-0.0007642779382877052,0.10512786358594894,0.00015705903933849186,-0.6931471824645996,0.6209855228662491,0.4826524555683136,0.7413587085902691,0.32718953117728233,0.3313681725412607,0.6390646547079086,0.2963170502334833,0.4804721297696233,0.6988402754068375,0.4465810973197222,0.7501220703125,0.7948110140860081,0.7654821146279573,1.0,1.0,0.9998535178601742,0.2301025390625,0.2696533203125,0.236572265625,0.263671875,0.24017135798931122,0.263671875,256,0.24017135798931122,0.2301025390625,0.2696533203125,0.236572265625,2.865234375,0.5,0.09999999403953552,0.35500001907348633,0.0,0.0,0.0,2.8681640625,0.5,0.10000975430011749,0.3550122082233429,0.0
85,0.7371453158557415,0.0213623046875,0.004199218814392225,0.4181892955675721,0.7371453158557415,0.37060546875,0.024698979628738016,0.11038019158877432,0.07056586677208543,3.319076269865036,0.74896240234375,0.118896484375,0.0,-0.011414118256652728,13.833711326122284,0.8655098602175713,0.00017125228805525694,0.0,-0.0006722266552969813,0.10562679171562195,-0.0008314738515764475,0.10506466776132584,0.00016835785936564207,-0.6931471824645996,0.6161700114607811,0.49505068082362413,0.7387580163776875,0.32607592083513737,0.32946829684078693,0.6487168688327074,0.3051268132403493,0.4829533901065588,0.698872122913599,0.44212874211370945,0.74896240234375,0.7943888138979673,0.7649995665997267,1.0,1.0,0.9999267589300871,0.2205810546875,0.281494140625,0.2391357421875,0.2587890625,0.2387852817773819,0.2587890625,256,0.2387852817773819,0.2205810546875,0.281494140625,0.2391357421875,2.865234375,0.5,0.1015624925494194,0.35695314407348633,0.0,0.0,0.0,2.87060546875,0.5,0.0999169871211052,0.3548962473869324,0.0
86,0.7364666555076838,0.02197265625,0.004248046992870513,0.43118052929639816,0.7364666555076838,0.36810302734375,0.025461048062425107,0.11324718850664794,0.07438220083713531,3.067187286913395,0.758056640625,0.1192626953125,0.0,-0.010667527094483376,15.22720491886139,0.8561145626008511,0.0001742334034133819,0.0,-0.0006995132425799966,0.10562141984701157,-0.0009295853087678552,0.1047561764717102,0.00017103335994761437,-0.6931471824645996,0.6101362034678459,0.4864011276513338,0.737379427999258,0.3253232566639781,0.3283914905041456,0.6424291916191578,0.3105758251622319,0.47852280642837286,0.693333188071847,0.44127759896218777,0.758056640625,0.7937555070966482,0.764275748282671,1.0,1.0,0.9998535178601742,0.222900390625,0.260986328125,0.2523193359375,0.2637939453125,0.2397933453321457,0.2637939453125,256,0.2397933453321457,0.222900390625,0.260986328125,0.2523193359375,2.859375,0.5,0.10203124582767487,0.3575390875339508,0.0,0.0,0.0,2.86810302734375,0.5,0.10064452886581421,0.3558056950569153,0.0
87,0.7350842412561178,0.0224609375,0.0044433594375732355,0.41498156636953354,0.7350842412561178,0.3692626953125,0.023464722151402384,0.10654146713204682,0.06622768042143434,3.5957169383764267,0.75299072265625,0.11907958984375,0.0,-0.012586857308633626,13.212049007415771,0.8532839082181454,0.00019011422136827605,0.0,-0.0006082784384489059,0.10575693845748901,-0.0008601052686572075,0.10526570677757263,0.00018653273582458496,-0.6931471824645996,0.6228853948414326,0.498873352073133,0.745702313259244,0.3272329466417432,0.33197815995663404,0.6534487493336201,0.2815860486589372,0.48134140484035015,0.6965986732393503,0.4456427926197648,0.75299072265625,0.7940721586346626,0.7646376602351665,1.0,1.0,0.9999511726200581,0.2293701171875,0.2646484375,0.2445068359375,0.261474609375,0.23891128599643707,0.261474609375,256,0.23891128599643707,0.2293701171875,0.2646484375,0.2445068359375,2.89453125,0.5,0.09828124940395355,0.35285159945487976,0.0,0.0,0.0,2.8692626953125,0.5,0.10023924708366394,0.35529908537864685,0.0
88,0.7385543286800385,0.021728515625,0.004125976618524874,0.4077020362019539,0.7385543286800385,0.36090087890625,0.022813474177382886,0.10355323413386941,0.06260919803753495,3.349765658378601,0.76153564453125,0.11724853515625,0.0,-0.011044848302844912,13.929236710071564,0.8569225519895554,0.00018801323403749848,0.0,-0.0005742395296692848,0.10581932961940765,-0.0004450471024028957,0.10473820567131042,0.00018211326096206903,-0.6931471824645996,0.6276273000985384,0.4916236074641347,0.7487429268658161,0.3284036098048091,0.3393098209053278,0.6484164670109749,0.2973800217732787,0.48675409611314535,0.6990371979773045,0.443503730930388,0.76153564453125,0.7972386591136456,0.7682567536830902,1.0,1.0,0.9997802767902613,0.2122802734375,0.2646484375,0.244873046875,0.2781982421875,0.23676913976669312,0.2781982421875,256,0.23676913976669312,0.2122802734375,0.2646484375,0.244873046875,2.873046875,0.5,0.09968749433755875,0.3546094000339508,0.0,0.0,0.0,2.86090087890625,0.5,0.1009228453040123,0.35615357756614685,0.0
89,0.7363671958446503,0.0224609375,0.004370117312646471,0.41609346494078636,0.7363671958446503,0.36248779296875,0.022297138057183474,0.10908953193575144,0.06318055326119065,3.3684304505586624,0.76055908203125,0.1207275390625,0.0,-0.011946611455641687,12.3369020819664,0.8681139871478081,0.00017063691302610096,0.0,-0.0006814742228016257,0.10562457144260406,-0.0005684104980900884,0.10487454384565353,0.00016882293857634068,-0.6931471824645996,0.6177870556712151,0.4827402690425515,0.7516483310610056,0.3276693718507886,0.33857635874301195,0.639549745246768,0.298156107775867,0.48805981408804655,0.6972921770066023,0.4447988970205188,0.76055908203125,0.791222320869565,0.7613804619759321,1.0,1.0,0.9998779315501451,0.2125244140625,0.266357421875,0.24609375,0.2750244140625,0.24130544066429138,0.2750244140625,256,0.24130544066429138,0.2125244140625,0.266357421875,0.24609375,2.87890625,0.5,0.10046873986721039,0.3555859625339508,0.0,0.0,0.0,2.86248779296875,0.5,0.10084472596645355,0.3560559153556824,0.0
90,0.7394117638468742,0.02197265625,0.004125976625800831,0.4183496506884694,0.7394117638468742,0.36572265625,0.02573259500786662,0.10448756068944931,0.06678493076469749,3.201078988611698,0.752685546875,0.11822509765625,0.0,-0.011613596900133416,13.91568636894226,0.8637699969112873,0.00016027026958909119,0.0,-0.0007225894369184971,0.10555820167064667,-0.0005212414544075727,0.10477008670568466,0.00015459308633580804,-0.6931471824645996,0.6230551563203335,0.4905934240669012,0.7432147078216076,0.333623212762177,0.330624308437109,0.6473630778491497,0.31122982781380415,0.4893949870020151,0.7031250558793545,0.44525914918631315,0.752685546875,0.7955498602241278,0.7663265690207481,1.0,1.0,0.9997314494103193,0.2135009765625,0.2811279296875,0.23681640625,0.2685546875,0.2392893135547638,0.2685546875,256,0.2392893135547638,0.2135009765625,0.2811279296875,0.23681640625,2.861328125,0.5,0.10187499970197678,0.35734376311302185,0.0,0.0,0.0,2.86572265625,0.5,0.10021483898162842,0.35526856780052185,0.0
91,0.7324218079447746,0.021484375,0.004101562597497832,0.42757184989750385,0.7324218079447746,0.37066650390625,0.027218675648327917,0.11346102110110223,0.08198354649357498,3.2163123339414597,0.76361083984375,0.1192626953125,0.0,-0.010924747955868952,15.952815651893616,0.859583355486393,0.00019408255866437685,0.0,-0.0006129391258582473,0.10581289976835251,-0.0007238002144731581,0.10505841672420502,0.00019004495698027313,-0.6931471824645996,0.6059163957834244,0.4789030170068145,0.7302312068641186,0.313977787271142,0.326689874753356,0.6330095455050468,0.3003158224746585,0.48371128272265196,0.6967283841222525,0.4412804702296853,0.76361083984375,0.793755516409874,0.764275748282671,1.0,1.0,0.9998046904802322,0.20751953125,0.2652587890625,0.2685546875,0.2586669921875,0.24054938554763794,0.2586669921875,256,0.24054938554763794,0.20751953125,0.2652587890625,0.2685546875,2.88671875,0.5,0.10015624761581421,0.3551953434944153,0.0,0.0,0.0,2.87066650390625,0.5,0.10108886659145355,0.3563610911369324,0.0
92,0.7315846681594849,0.0208740234375,0.003906250080035534,0.4260785896331072,0.7315846681594849,0.37396240234375,0.029407125082798302,0.10262068011797965,0.07402940734755248,3.4771070182323456,0.760498046875,0.1187744140625,0.0,-0.012343635316938162,14.82001942396164,0.8672052472829819,0.0002040115568888723,0.0,-0.0007098694331943989,0.10582861304283142,-0.00020808595581911504,0.10482972860336304,0.00020067104196641594,-0.6931471824645996,0.6190519668161869,0.4815568458288908,0.7277806643396616,0.32262153923511505,0.3268743809312582,0.6345288120210171,0.2875212957151234,0.4800546197220683,0.7017128802835941,0.4402617793530226,0.760498046875,0.7945999130606651,0.7652408387511969,1.0,1.0,0.9997314494103193,0.212158203125,0.266845703125,0.2689208984375,0.2520751953125,0.23626510798931122,0.2520751953125,256,0.23626510798931122,0.212158203125,0.266845703125,0.2689208984375,2.875,0.5,0.10062499344348907,0.3557812571525574,0.0,0.0,0.0,2.87396240234375,0.5,0.10083983838558197,0.3560498058795929,0.0
93,0.7340472768992186,0.0206298828125,0.004052734464494279,0.42850551567971706,0.7340472768992186,0.3792724609375,0.025599310523830354,0.11028852546587586,0.0705634820042178,3.2413144558668137,0.75311279296875,0.11956787109375,0.0,-0.012241424003150314,14.7549889087677,0.8665237836539745,0.0001951046633621445,0.0,-0.0005231250543147326,0.10578545182943344,-0.0009242005180567503,0.10522584617137909,0.00019105186220258474,-0.6931471824645996,0.6147493477910757,0.4861386502161622,0.7342047803103924,0.3219429049640894,0.3307584887370467,0.640910467132926,0.2970851771533489,0.47964639216661453,0.6987669784575701,0.4451194452121854,0.75311279296875,0.7932277712970972,0.7636725585907698,1.0,1.0,0.9999267589300871,0.2257080078125,0.26806640625,0.2647705078125,0.241455078125,0.23853325843811035,0.241455078125,256,0.23853325843811035,0.2257080078125,0.26806640625,0.2647705078125,2.876953125,0.5,0.09921874105930328,0.35402345657348633,0.0,0.0,0.0,2.8792724609375,0.5,0.1002490222454071,0.3553112745285034,0.0
94,0.7301898580044508,0.02197265625,0.004125976651266683,0.4460594719275832,0.7301898580044508,0.3809814453125,0.030299454228952527,0.10678905574604869,0.07281097548548132,3.357067845761776,0.7449951171875,0.11956787109375,0.0,-0.011234677018364891,14.786146461963654,0.8556589223444462,0.00022335071753332159,0.0,-0.0006527799414470792,0.10589603334665298,-0.0005021666875109076,0.10474134236574173,0.00021872849902138114,-0.6931471824645996,0.5982105508446693,0.48649714794009924,0.7227676641196012,0.32053334452211857,0.3313591256737709,0.6414099968969822,0.2938091792166233,0.4741096431389451,0.7035283949226141,0.4413508102297783,0.7449951171875,0.793227756395936,0.7636725604534149,1.0,1.0,0.9997314494103193,0.234619140625,0.275390625,0.251953125,0.238037109375,0.241179421544075,0.238037109375,256,0.241179421544075,0.234619140625,0.275390625,0.251953125,2.861328125,0.5,0.10046874731779099,0.3555859327316284,0.0,0.0,0.0,2.8809814453125,0.5,0.09959959983825684,0.3544995188713074,0.0
95,0.7378196846693754,0.021484375,0.004101562597497832,0.42279221676290035,0.7378196846693754,0.37335205078125,0.02580706583103165,0.10640340275131166,0.07021802989766002,3.2644881904125214,0.75152587890625,0.1181640625,0.0,-0.01129131205379963,14.508771061897278,0.8505222536623478,0.00019956349569838494,0.0,-0.0006188817787915468,0.10582895576953888,-0.0003270060115028173,0.1049022227525711,0.0001951929007191211,-0.6931471824645996,0.6218260023742914,0.4880957016721368,0.7395357042551041,0.3246443122625351,0.33494227658957243,0.6453218627721071,0.3066659737378359,0.49276021029800177,0.7026446927338839,0.44024918507784605,0.75152587890625,0.7956554163247347,0.7664472050964832,1.0,1.0,0.9998046886175871,0.2027587890625,0.294189453125,0.249755859375,0.2532958984375,0.24017135798931122,0.2532958984375,256,0.24017135798931122,0.2027587890625,0.294189453125,0.249755859375,2.859375,0.5,0.10078124701976776,0.35597658157348633,0.0,0.0,0.0,2.87335205078125,0.5,0.10012206435203552,0.35515260696411133,0.0
96,0.7370680775493383,0.0224609375,0.004052734457218321,0.4337150417268276,0.7370680775493383,0.37835693359375,0.02854470966849476,0.11146967415697873,0.06779003143310547,3.2773839235305786,0.7425537109375,0.1185302734375,0.0,-0.011886337713804096,16.423616230487823,0.8427325151860714,0.0001763636473697261,0.0,-0.000648047192953527,0.1057167574763298,-0.000860592583194375,0.10515142977237701,0.00017191574443131685,-0.6931471824645996,0.6108247973024845,0.4856845876201987,0.7365090921521187,0.326065800152719,0.3366158939898014,0.6411223076283932,0.3142970120534301,0.48268709890544415,0.7027160599827766,0.44033279176801443,0.7425537109375,0.795022115111351,0.7657233867794275,1.0,1.0,0.9995605517178774,0.2247314453125,0.2901611328125,0.2418212890625,0.2432861328125,0.23802922666072845,0.2432861328125,256,0.23802922666072845,0.2247314453125,0.2901611328125,0.2418212890625,2.87890625,0.5,0.09953124821186066,0.35441407561302185,0.0,0.0,0.0,2.87835693359375,0.5,0.09940429031848907,0.3542553782463074,0.0
97,0.7402059491723776,0.022216796875,0.004199218808935257,0.4062571385875344,0.7402059491723776,0.38140869140625,0.023421338468324393,0.09960907034110278,0.06736709247343242,3.2482670918107033,0.75250244140625,0.119384765625,0.0,-0.010638761596055701,14.172838151454926,0.8485933765769005,0.00019026358950213762,0.0,-0.0006267200224101543,0.10579025745391846,-0.00024518673308193684,0.10467313975095749,0.00018688899581320584,-0.6931471824645996,0.6332857143133879,0.498358347453177,0.7459695674479008,0.3274475382640958,0.336324006319046,0.6515519022941589,0.30578306689858437,0.48554590065032244,0.7019713763147593,0.4442603215575218,0.75250244140625,0.7935444097965956,0.7640344779938459,1.0,1.0,0.9997558631002903,0.220947265625,0.2740478515625,0.267822265625,0.2371826171875,0.24080140888690948,0.2371826171875,256,0.24080140888690948,0.220947265625,0.2740478515625,0.267822265625,2.86328125,0.5,0.10078124701976776,0.35597658157348633,0.0,0.0,0.0,2.88140869140625,0.5,0.10020019114017487,0.3552502393722534,0.0
98,0.7372028511017561,0.0213623046875,0.004125976651266683,0.4124089479446411,0.7372028511017561,0.3746337890625,0.02598877076525241,0.11041370639577508,0.07674845238216221,3.0380726978182793,0.7568359375,0.1187744140625,0.0,-0.009968100464902818,15.234689772129059,0.8369775526225567,0.0001507357346781646,0.0,-0.0007008945685811341,0.10560974478721619,-0.0009407687466591597,0.10511976480484009,0.00014985777670517564,-0.6931471824645996,0.6197901107370853,0.4861649787053466,0.7359604798257351,0.323899588547647,0.33595972042530775,0.6414321959018707,0.3096242966130376,0.4845724683254957,0.7008666656911373,0.4440841032192111,0.7568359375,0.7945999205112457,0.765240840613842,1.0,1.0,0.9998535178601742,0.215576171875,0.270751953125,0.262939453125,0.250732421875,0.23865926265716553,0.250732421875,256,0.23865926265716553,0.215576171875,0.270751953125,0.262939453125,2.86328125,0.5,0.10062499344348907,0.3557812571525574,0.0,0.0,0.0,2.8746337890625,0.5,0.10054686665534973,0.3556836247444153,0.0
99,0.7333718575537205,0.0223388671875,0.004150390694121597,0.4240545555949211,0.7333718575537205,0.37017822265625,0.02593180414987728,0.10999558051116765,0.0723934608977288,3.484348051249981,0.75787353515625,0.11767578125,0.0,-0.011150952923344448,14.325033485889435,0.8275109864771366,0.00016134188444993924,0.0,-0.0007921694777905941,0.10550996661186218,-0.0008107325993478298,0.10511597245931625,0.00015892733063083142,-0.6931471824645996,0.6158569678664207,0.47933551017194986,0.7394029051065445,0.3270315295085311,0.3278901167213917,0.6353630013763905,0.2898175874724984,0.48926607985049486,0.699850682169199,0.44171800184994936,0.75787353515625,0.796499814838171,0.7674123011529446,1.0,1.0,0.9996826220303774,0.201416015625,0.2828369140625,0.256103515625,0.2596435546875,0.23563507199287415,0.2596435546875,256,0.23563507199287415,0.201416015625,0.2828369140625,0.256103515625,2.888671875,0.5,0.09953124821186066,0.35441407561302185,0.0,0.0,0.0,2.87017822265625,0.5,0.10062987357378006,0.35578733682632446,0.0
