iteration,reward,done_rate,edge_reset_rate,vx_err,weighted_metric_reward,selector_reference_penalty,orientation_penalty,slip_penalty,lateral_velocity_penalty,lateral_position_penalty,clearance_reward,gait_switch_penalty,action_boundary_penalty,policy_loss,value_loss,entropy,adaptation_loss,alpha,z_teacher_mean,z_teacher_std,z_student_mean,z_student_std,z_error,log_std_mean,score_progress,score_yaw_tracking,score_orientation,score_pitch_rate,score_roll_rate,score_yaw_rate,score_lateral_drift,score_vertical_bounce,score_slip,score_energy,score_clearance,score_gait_stability,score_action_smoothness,score_action_magnitude,score_action_boundary_margin,score_survival,gait_pronk_ratio,gait_trot_ratio,gait_bound_ratio,gait_pace_ratio,gait_switch_rate,ramp_up_trot_robustness_trot_ratio,ramp_up_trot_robustness_count,ramp_up_trot_robustness_gait_switch_rate,ramp_up_trot_robustness_pronk_ratio,ramp_up_trot_robustness_bound_ratio,ramp_up_trot_robustness_pace_ratio,frequency_mean,duration_mean,footswing_height_mean,stance_width_mean,body_pitch_mean,action_clip_rate,ramp_up_trot_robustness_action_clip_rate,ramp_up_trot_robustness_frequency_mean,ramp_up_trot_robustness_duration_mean,ramp_up_trot_robustness_footswing_height_mean,ramp_up_trot_robustness_stance_width_mean,ramp_up_trot_robustness_body_pitch_mean
53,0.802225524559617,0.015625,0.0031005859818833414,0.2599073275923729,0.802225524559617,0.35467529296875,0.02151614590547979,0.05929348454810679,0.04339279525447637,3.6624184250831604,0.736572265625,0.11651611328125,0.0,-0.008924870024202392,19.096766710281372,0.8725281693041325,0.000415548278397182,0.4292929292929293,0.00988389365375042,0.13298898935317993,0.009599275887012482,0.13200613856315613,0.00040371797513216734,-0.6931471824645996,0.7561175730079412,0.5623937919735909,0.7228546105325222,0.35950030386447906,0.36158343125134706,0.7147729266434908,0.2734963670372963,0.4856895226985216,0.7658967562019825,0.4990336848422885,0.736572265625,0.7985052615404129,0.7697043977677822,1.0,1.0,0.999975586310029,0.2362060546875,0.2906494140625,0.2391357421875,0.2340087890625,0.23160281777381897,0.2906494140625,256,0.23160281777381897,0.2362060546875,0.2391357421875,0.2340087890625,2.859375,0.5,0.0990624949336052,0.3538281321525574,0.0,0.0,0.0,2.88299560546875,0.5,0.09892577677965164,0.35365724563598633,0.0
54,0.798185208812356,0.018798828125,0.0037353516527218744,0.2772662206552923,0.798185208812356,0.3582763671875,0.023140074277762324,0.06058188935276121,0.04752871871460229,3.6626277044415474,0.75201416015625,0.11810302734375,0.0,-0.008974327356554568,25.886462092399597,0.8633155077695847,0.000506440575918532,0.40909090909090917,0.00971604511141777,0.13291092216968536,0.00931010115891695,0.13161230087280273,0.0004938683123327792,-0.6931471824645996,0.7421865928918123,0.5413713939487934,0.7134048994630575,0.35273698903620243,0.3567853085696697,0.6980708856135607,0.278141918592155,0.4884943114593625,0.7597531694918871,0.4953778814524412,0.75201416015625,0.7957609593868256,0.7665678411722183,1.0,1.0,0.999975586310029,0.2125244140625,0.283447265625,0.2625732421875,0.241455078125,0.23399697244167328,0.283447265625,256,0.23399697244167328,0.2125244140625,0.2625732421875,0.241455078125,2.890625,0.5,0.09859374910593033,0.3532422184944153,0.0,0.0,0.0,2.8792724609375,0.5,0.10016113519668579,0.3552014231681824,0.0
55,0.797197112813592,0.016845703125,0.003295898486612714,0.286619589664042,0.797197112813592,0.3577880859375,0.023245868855156004,0.06031119346152991,0.04852748918347061,3.48161917924881,0.741455078125,0.11773681640625,0.0,-0.01158526970539242,22.558114051818848,0.8664639703929424,0.000401725561459898,0.38888888888888884,0.009634735062718391,0.13309931755065918,0.01013854518532753,0.13202063739299774,0.0003885439655277878,-0.6931471824645996,0.7326230425387621,0.5408516805619001,0.714043727144599,0.35178939439356327,0.3581760926172137,0.6948993746191263,0.2828211756423116,0.47768048010766506,0.7566739972680807,0.4910823879763484,0.741455078125,0.7963942661881447,0.7672916650772095,1.0,1.0,0.9999267589300871,0.232666015625,0.284423828125,0.2498779296875,0.2330322265625,0.23676913976669312,0.284423828125,256,0.23676913976669312,0.232666015625,0.2498779296875,0.2330322265625,2.875,0.5,0.10046873986721039,0.3555859327316284,0.0,0.0,0.0,2.88348388671875,0.5,0.09931640326976776,0.35414549708366394,0.0
56,0.7994089387357235,0.01708984375,0.003344726654177066,0.2837011208757758,0.7994089387357235,0.35638427734375,0.021874222613405436,0.06207847350742668,0.04425100446678698,3.4876309633255005,0.74810791015625,0.11614990234375,0.0,-0.010100867366418242,24.90359902381897,0.8561475910246372,0.0004743592562590493,0.36868686868686873,0.009856106713414192,0.13293775916099548,0.009740008041262627,0.13142652809619904,0.0004621578846126795,-0.6931471824645996,0.7342364955693483,0.5434696804732084,0.7217758130282164,0.35195297095924616,0.35970556922256947,0.6984206102788448,0.2889840491116047,0.4837548425421119,0.7585186120122671,0.4942523427307606,0.74810791015625,0.7991385571658611,0.7704282179474831,1.0,1.0,0.9999267589300871,0.216552734375,0.2872314453125,0.2625732421875,0.233642578125,0.23298890888690948,0.2872314453125,256,0.23298890888690948,0.216552734375,0.2625732421875,0.233642578125,2.87890625,0.5,0.10015624761581421,0.3551953434944153,0.0,0.0,0.0,2.8831787109375,0.5,0.09984862804412842,0.35481083393096924,0.0
57,0.7984451372176409,0.0181884765625,0.003588867260987172,0.2927575698122382,0.7984451372176409,0.3568115234375,0.023644308501388878,0.06445397750940174,0.043299814336933196,3.2063814252614975,0.73797607421875,0.11663818359375,0.0,-0.009480788721702993,24.72095811367035,0.841243252158165,0.0004050124425702961,0.3484848484848484,0.00997054111212492,0.13308532536029816,0.009903318248689175,0.13186366856098175,0.0003906291676685214,-0.6931471824645996,0.7287147715687752,0.5443176683038473,0.7143623363226652,0.34692081343382597,0.35597593896090984,0.6987827811390162,0.29681031964719296,0.4757778234779835,0.7565294168889523,0.4923620382323861,0.73797607421875,0.79829416051507,0.7694631293416023,1.0,1.0,0.9999511726200581,0.2376708984375,0.286376953125,0.273193359375,0.2027587890625,0.2314768135547638,0.286376953125,256,0.2314768135547638,0.2376708984375,0.273193359375,0.2027587890625,2.9140625,0.5,0.09734374284744263,0.3516797423362732,0.0,0.0,0.0,2.89862060546875,0.5,0.09903807938098907,0.3537976145744324,0.0
58,0.7959710508584976,0.0184326171875,0.003686523506985395,0.2842293558642268,0.7959710508584976,0.3687744140625,0.02313581039197743,0.05974512337706983,0.047805143403820693,3.463832713663578,0.751220703125,0.117919921875,0.0,-0.010296768843545578,26.37186551094055,0.836607426404953,0.0004585935366776539,0.3282828282828283,0.009700113907456398,0.1331561952829361,0.009687943384051323,0.13170942664146423,0.00044426543172448874,-0.6931471824645996,0.7309968322515488,0.5368511658161879,0.7056397460401058,0.3455304251983762,0.3544532507658005,0.6914258487522602,0.2814396098256111,0.47815684881061316,0.7569607514888048,0.49324259627610445,0.751220703125,0.7960776071995497,0.7669297531247139,1.0,1.0,1.0,0.235107421875,0.262451171875,0.27197265625,0.23046875,0.237273171544075,0.262451171875,256,0.237273171544075,0.235107421875,0.27197265625,0.23046875,2.88671875,0.5,0.10109373927116394,0.35636720061302185,0.0,0.0,0.0,2.884765625,0.5,0.10009765625,0.35512208938598633,0.0
59,0.7999214511364698,0.017578125,0.0034667969248403097,0.2819731216877699,0.7999214511364698,0.368408203125,0.023109330388251692,0.060825005755759776,0.04450453328900039,3.3425981029868126,0.7474365234375,0.11578369140625,0.0,-0.008704901993041858,19.615334272384644,0.8437037840485573,0.0004175745325483149,0.3080808080808082,0.009784677997231483,0.13308390974998474,0.009056175127625465,0.13195684552192688,0.00040511455154046416,-0.6931471824645996,0.7350358925759792,0.5509016793221235,0.708530355244875,0.351842300966382,0.3559677004814148,0.7046619690954685,0.30498245265334845,0.4796867500990629,0.7571581657975912,0.4955339813604951,0.7474365234375,0.7997718583792448,0.7711520418524742,1.0,1.0,0.9999511726200581,0.241943359375,0.26318359375,0.2615966796875,0.2332763671875,0.233366921544075,0.26318359375,256,0.233366921544075,0.241943359375,0.2615966796875,0.2332763671875,2.88671875,0.5,0.09828124940395355,0.3528515696525574,0.0,0.0,0.0,2.88336181640625,0.5,0.0997949168086052,0.3547436594963074,0.0
60,0.7995007373392582,0.01708984375,0.003344726635987172,0.27258204063400626,0.7995007373392582,0.36181640625,0.022429581731557846,0.05856084218248725,0.04542924393899739,3.2096772268414497,0.74383544921875,0.11737060546875,0.0,-0.009137928980635479,25.28873574733734,0.8499580770730972,0.0004409172925079474,0.28787878787878785,0.009519994258880615,0.13306298851966858,0.00957278348505497,0.13218818604946136,0.00042876461520791054,-0.6931471824645996,0.744845187291503,0.5547194182872772,0.7160916496068239,0.3505109464749694,0.3656592918559909,0.7070685122162104,0.27804880030453205,0.4830903559923172,0.7607141826301813,0.49583140201866627,0.74383544921875,0.7970275599509478,0.7680154964327812,1.0,1.0,0.9999267589300871,0.2359619140625,0.2763671875,0.2646484375,0.2230224609375,0.23298890888690948,0.2763671875,256,0.23298890888690948,0.2359619140625,0.2646484375,0.2230224609375,2.904296875,0.5,0.09953124821186066,0.35441407561302185,0.0,0.0,0.0,2.88848876953125,0.5,0.09950682520866394,0.35438358783721924,0.0
61,0.7912173103541136,0.019775390625,0.003906250087311491,0.30695450492203236,0.7912173103541136,0.36798095703125,0.02314432227285579,0.06460947566665709,0.047987394500523806,3.6848327443003654,0.75579833984375,0.11798095703125,0.0,-0.010158437624340877,24.31894814968109,0.8288341909646988,0.00045262137064128183,0.26767676767676774,0.009844915941357613,0.13271309435367584,0.009730109013617039,0.13102969527244568,0.0004390648100525141,-0.6931471824645996,0.7144528087228537,0.5308021828532219,0.7099614404141903,0.34405230544507504,0.346750944852829,0.6867244280874729,0.2632827409543097,0.4785325685516,0.7476016245782375,0.48967970814555883,0.75579833984375,0.7959720566868782,0.7668091133236885,1.0,1.0,0.9999511726200581,0.224365234375,0.2640380859375,0.2757568359375,0.23583984375,0.2363911271095276,0.2640380859375,256,0.2363911271095276,0.224365234375,0.2757568359375,0.23583984375,2.869140625,0.5,0.09968749433755875,0.3546094000339508,0.0,0.0,0.0,2.882080078125,0.5,0.1004638671875,0.35557985305786133,0.0
62,0.7960086483508348,0.0157470703125,0.003149414138533757,0.2791396747343242,0.7960086483508348,0.36871337890625,0.02244695945410058,0.057044898392632604,0.04524502111598849,3.474390096962452,0.75445556640625,0.1173095703125,0.0,-0.010124001535587013,17.984072506427765,0.8202787227928638,0.0004201987267151708,0.2474747474747474,0.010158419609069824,0.13275115191936493,0.009488008916378021,0.1317165344953537,0.000414880458265543,-0.6931471824645996,0.7269335333257914,0.5357796996831894,0.7099927756935358,0.3402588600292802,0.35206316597759724,0.692263575270772,0.287999477237463,0.48298546485602856,0.75255336612463,0.4873940572142601,0.75445556640625,0.7971331141889095,0.7681361120194197,1.0,1.0,1.0,0.228515625,0.2625732421875,0.2830810546875,0.225830078125,0.23412297666072845,0.2625732421875,256,0.23412297666072845,0.228515625,0.2830810546875,0.225830078125,2.8828125,0.5,0.1003124937415123,0.35539066791534424,0.0,0.0,0.0,2.8870849609375,0.5,0.10035644471645355,0.3554455637931824,0.0
63,0.798083221539855,0.017578125,0.003515625079671736,0.2756134821102023,0.798083221539855,0.37335205078125,0.022091682243626565,0.056047336547635496,0.04765746521297842,3.5272476971149445,0.7537841796875,0.11737060546875,0.0,-0.007873744238168001,22.331377387046814,0.8138692267239094,0.00043117505992995575,0.2272727272727273,0.0099691953510046,0.13338702917099,0.01004556380212307,0.13212479650974274,0.0004198012757115066,-0.6931471824645996,0.7372035067528486,0.5467124013230205,0.7138144988566637,0.3500878643244505,0.35769923590123653,0.701516542583704,0.27901274617761374,0.4930813116952777,0.7596785202622414,0.495225353166461,0.7537841796875,0.7970275543630123,0.7680154833942652,1.0,1.0,1.0,0.2391357421875,0.2532958984375,0.266845703125,0.24072265625,0.23462700843811035,0.2532958984375,256,0.23462700843811035,0.2391357421875,0.266845703125,0.24072265625,2.888671875,0.5,0.10015624761581421,0.3551953434944153,0.0,0.0,0.0,2.879638671875,0.5,0.10030272603034973,0.3553784191608429,0.0
64,0.7941828537732363,0.0189208984375,0.003710937569849193,0.3135110642760992,0.7941828537732363,0.375732421875,0.02423757320502773,0.06088021455798298,0.05076848401222378,3.2800474390387535,0.76318359375,0.11737060546875,0.0,-0.00939959057723172,25.55706799030304,0.8086068592965603,0.0004234693642501952,0.20707070707070696,0.009667262434959412,0.13282179832458496,0.009704492054879665,0.13140782713890076,0.0004122529935557395,-0.6931471824645996,0.7097552735358477,0.5337388711050153,0.7033234182745218,0.35440590884536505,0.3533719200640917,0.688887158408761,0.2911954578012228,0.47431282233446836,0.7568372171372175,0.4935820586979389,0.76318359375,0.7970275636762381,0.7680154871195555,1.0,1.0,0.9999267589300871,0.22509765625,0.24853515625,0.271728515625,0.254638671875,0.23576107621192932,0.24853515625,256,0.23576107621192932,0.22509765625,0.271728515625,0.254638671875,2.8671875,0.5,0.10218749195337296,0.3577343821525574,0.0,0.0,0.0,2.8726806640625,0.5,0.10105468332767487,0.3563183546066284,0.0
65,0.7958345096558332,0.0172119140625,0.003271484432843863,0.2997495550662279,0.7958345096558332,0.37518310546875,0.023575290630105883,0.06362536048982292,0.04923524800688028,3.243215322494507,0.75421142578125,0.11639404296875,0.0,-0.009313988091889769,27.37066400051117,0.806560430675745,0.00046185700557543896,0.18686868686868685,0.009531857445836067,0.1329188197851181,0.009363310411572456,0.13151375949382782,0.000446513295173645,-0.6931471824645996,0.720905639231205,0.5341170895844698,0.7099394742399454,0.3505420172587037,0.3504745801910758,0.6888952814042568,0.29864919651299715,0.47648729011416435,0.7483815588057041,0.4878338808193803,0.75421142578125,0.7987163588404655,0.7699456661939621,1.0,1.0,0.9998291041702032,0.241943359375,0.2496337890625,0.26513671875,0.2432861328125,0.233366921544075,0.2496337890625,256,0.233366921544075,0.241943359375,0.26513671875,0.2432861328125,2.876953125,0.5,0.10124999284744263,0.3565625250339508,0.0,0.0,0.0,2.87835693359375,0.5,0.10033690929412842,0.35542112588882446,0.0
66,0.7952715214341879,0.018310546875,0.0035888672628061613,0.29747534543275833,0.7952715214341879,0.381103515625,0.025047036062460393,0.06550461507868022,0.05024173727724701,3.048040732741356,0.7666015625,0.11712646484375,0.0,-0.011080184194725007,22.478020071983337,0.8036503158509731,0.000412710936871008,0.16666666666666674,0.009829659014940262,0.1327742487192154,0.00983358733355999,0.13173122704029083,0.00040370263741351664,-0.6931471824645996,0.7227503694593906,0.5386820510029793,0.7055660095065832,0.33909036964178085,0.35168209485709667,0.6922207921743393,0.29223306849598885,0.47945127822458744,0.7499652653932571,0.4857670236378908,0.7666015625,0.7974497620016336,0.7684980407357216,1.0,1.0,0.9999267589300871,0.22900390625,0.23779296875,0.2918701171875,0.2413330078125,0.23399697244167328,0.23779296875,256,0.23399697244167328,0.22900390625,0.2918701171875,0.2413330078125,2.86328125,0.5,0.1015625,0.35695314407348633,0.0,0.0,0.0,2.87933349609375,0.5,0.10132811963558197,0.3566601872444153,0.0
67,0.7935895342379808,0.019287109375,0.003759765704671736,0.2971056140959263,0.7935895342379808,0.37969970703125,0.024924066034145653,0.0649456613464281,0.05120136623736471,3.409526042640209,0.76556396484375,0.11810302734375,0.0,-0.010580805130302906,27.746283531188965,0.802491445094347,0.0004721254881587811,0.1464646464646464,0.009939905256032944,0.13328830897808075,0.009626975283026695,0.13201996684074402,0.00045837106881663203,-0.6931471824645996,0.7222972959280014,0.5390188694000244,0.7014185655862093,0.3439265126362443,0.3496515853330493,0.6934152841567993,0.27852626610547304,0.47418377455323935,0.7518367730081081,0.4894780134782195,0.76556396484375,0.795760964974761,0.766567837446928,1.0,1.0,0.9999023452401161,0.228271484375,0.2406005859375,0.28564453125,0.2454833984375,0.23664313554763794,0.2406005859375,256,0.23664313554763794,0.228271484375,0.28564453125,0.2454833984375,2.876953125,0.5,0.1003124937415123,0.35539063811302185,0.0,0.0,0.0,2.87725830078125,0.5,0.10124511271715164,0.35655641555786133,0.0
68,0.7988743726164103,0.016357421875,0.0031982422624423634,0.2758846445940435,0.7988743726164103,0.3792724609375,0.023781619674991816,0.055600260850042105,0.04733191127888858,3.203428015112877,0.75860595703125,0.11639404296875,0.0,-0.010621218185406178,22.461613178253174,0.8140645660459995,0.00041945719021896366,0.1262626262626263,0.009742425754666328,0.1330864578485489,0.00959211215376854,0.13216793537139893,0.00041024296660907567,-0.6931471824645996,0.7422292530536652,0.5473421830683947,0.710384901612997,0.3489714441820979,0.35410032235085964,0.7014195211231709,0.28251393884420395,0.4875877732411027,0.7593884225934744,0.49322789162397385,0.75860595703125,0.7987163607031107,0.7699456736445427,1.0,1.0,0.9999267589300871,0.2413330078125,0.241455078125,0.2772216796875,0.239990234375,0.23235885798931122,0.241455078125,256,0.23235885798931122,0.2413330078125,0.2772216796875,0.239990234375,2.873046875,0.5,0.10140624642372131,0.3567578196525574,0.0,0.0,0.0,2.8800048828125,0.5,0.10068847239017487,0.3558605909347534,0.0
69,0.7972340006381273,0.01708984375,0.0033447266123403097,0.27545275166630745,0.7972340006381273,0.38433837890625,0.023363298270851374,0.059229957638308406,0.04894910810980946,3.3682123869657516,0.7628173828125,0.11737060546875,0.0,-0.010359905660152435,22.59578049182892,0.8129718564450741,0.0004469815830816515,0.10606060606060597,0.009507711976766586,0.13324277102947235,0.009598633274435997,0.13169918954372406,0.00043510616524145007,-0.6931471824645996,0.737086832523346,0.5440283603966236,0.7055277060717344,0.34737877175211906,0.3565313806757331,0.6987913604825735,0.283497316762805,0.4732610145583749,0.7570176385343075,0.4953822549432516,0.7628173828125,0.7970275618135929,0.7680154889822006,1.0,1.0,0.9999267589300871,0.2430419921875,0.2313232421875,0.2745361328125,0.2510986328125,0.2348790317773819,0.2313232421875,256,0.2348790317773819,0.2430419921875,0.2745361328125,0.2510986328125,2.873046875,0.5,0.10093749314546585,0.3561719059944153,0.0,0.0,0.0,2.87445068359375,0.5,0.10102538764476776,0.35628175735473633,0.0
70,0.7982311602681875,0.01953125,0.003833007904177066,0.2696040952578187,0.7982311602681875,0.37933349609375,0.023111160553526133,0.05459882353898138,0.04777932248543948,3.4193141162395477,0.75762939453125,0.11834716796875,0.0,-0.010306384647265077,19.8948392868042,0.8068657331168652,0.00044971389979764353,0.08585858585858586,0.009647989645600319,0.13301101326942444,0.009641588665544987,0.13139879703521729,0.000437714799772948,-0.6931471824645996,0.7429664880037308,0.5394355338066816,0.7039041183888912,0.3470179410651326,0.3556225150823593,0.6971930004656315,0.29405422136187553,0.4715742226690054,0.7561458293348551,0.4968691384419799,0.75762939453125,0.7953387722373009,0.7660852875560522,1.0,1.0,0.9999267589300871,0.243408203125,0.2413330078125,0.2762451171875,0.239013671875,0.23550906777381897,0.2413330078125,256,0.23550906777381897,0.243408203125,0.2762451171875,0.239013671875,2.87890625,0.5,0.10171874612569809,0.3571484386920929,0.0,0.0,0.0,2.8804931640625,0.5,0.10061034560203552,0.35576295852661133,0.0
71,0.7958369813859463,0.01708984375,0.003344726659634034,0.28776493296027184,0.7958369813859463,0.38909912109375,0.02402761613484472,0.06073074694722891,0.04637861356604844,2.970954976975918,0.76177978515625,0.11810302734375,0.0,-0.009539968974422663,26.27389359474182,0.8065488822758198,0.0004548112028714968,0.06565656565656575,0.009667079895734787,0.13293951749801636,0.009602684527635574,0.13178598880767822,0.0004486888647079468,-0.6931471824645996,0.721390426158905,0.5433560889214277,0.701956344768405,0.3410182222723961,0.35109408758580685,0.6989120859652758,0.30688000563532114,0.47292887419462204,0.7483132127672434,0.4918183106929064,0.76177978515625,0.7957609631121159,0.7665678393095732,1.0,1.0,0.9999267589300871,0.254638671875,0.2218017578125,0.2880859375,0.2354736328125,0.23412297666072845,0.2218017578125,256,0.23412297666072845,0.254638671875,0.2880859375,0.2354736328125,2.875,0.5,0.10078124701976776,0.35597658157348633,0.0,0.0,0.0,2.88226318359375,0.5,0.10094238072633743,0.3561779856681824,0.0
72,0.7987743634730577,0.0177001953125,0.0034667969612200977,0.27646408323198557,0.7987743634730577,0.38238525390625,0.023422188765835017,0.05569182999897748,0.04374248499516398,3.387871168553829,0.75958251953125,0.1168212890625,0.0,-0.010858878231374547,20.488786816596985,0.8166030384600163,0.0004536341148195788,0.045454545454545414,0.009764628484845161,0.13324877619743347,0.010118767619132996,0.13139203190803528,0.0004444215155672282,-0.6931471824645996,0.7345376722514629,0.5499718077480793,0.7054632529616356,0.3458075299859047,0.35641960054636,0.7036492247134447,0.30056098755449057,0.4755446184426546,0.7564125340431929,0.49333924241364,0.75958251953125,0.7979775071144104,0.7691012062132359,1.0,1.0,0.9999267589300871,0.24560546875,0.2352294921875,0.2908935546875,0.228271484375,0.23475301265716553,0.2352294921875,256,0.23475301265716553,0.24560546875,0.2908935546875,0.228271484375,2.888671875,0.5,0.10171874612569809,0.3571484386920929,0.0,0.0,0.0,2.8858642578125,0.5,0.10076659917831421,0.3559582829475403,0.0
73,0.7971333805471659,0.0181884765625,0.0035400391680013854,0.2888645571656525,0.7971333805471659,0.3768310546875,0.021490764862392098,0.05580361187458038,0.04481310013215989,3.6229932829737663,0.753662109375,0.116943359375,0.0,-0.010164816601900384,23.08813238143921,0.8143495544791222,0.00042161070996371564,0.025252525252525304,0.0096010472625494,0.13292567431926727,0.009714815765619278,0.13153746724128723,0.0004047144902870059,-0.6931471824645996,0.7302543129771948,0.5457641277462244,0.7173347044736147,0.35551068652421236,0.3608336104080081,0.7016234807670116,0.27675769897177815,0.4790991675108671,0.7574799302965403,0.4968028888106346,0.753662109375,0.7977664116770029,0.7688599433749914,1.0,1.0,0.9999023452401161,0.246337890625,0.246337890625,0.2633056640625,0.2440185546875,0.23324091732501984,0.246337890625,256,0.23324091732501984,0.246337890625,0.2633056640625,0.2440185546875,2.89453125,0.5,0.09765625,0.35207033157348633,0.0,0.0,0.0,2.87799072265625,0.5,0.10029296576976776,0.35536623001098633,0.0
74,0.7974576130509377,0.017333984375,0.003393554772628704,0.2858162075281143,0.7974576130509377,0.37982177734375,0.022624821111094207,0.06315269111655653,0.04684987443033606,3.235397845506668,0.762451171875,0.11688232421875,0.0,-0.009219432569807395,21.40462899208069,0.8116217032074928,0.0004388442466733977,0.005050505050504972,0.009518129751086235,0.13306878507137299,0.009828319773077965,0.13178960978984833,0.00042414438212290406,-0.6931471824645996,0.7243964169174433,0.5442775618284941,0.7081460431218147,0.35050343070179224,0.352473477832973,0.6969401426613331,0.3049844717606902,0.4788673669099808,0.7522185351699591,0.4944041185081005,0.762451171875,0.7978719621896744,0.7689805794507265,1.0,1.0,0.9999267589300871,0.2347412109375,0.2403564453125,0.279541015625,0.245361328125,0.23412297666072845,0.2403564453125,256,0.23412297666072845,0.2347412109375,0.279541015625,0.245361328125,2.876953125,0.5,0.1028124988079071,0.3585156202316284,0.0,0.0,0.0,2.8773193359375,0.5,0.10099609196186066,0.35624513030052185,0.0
75,0.7991503234952688,0.01806640625,0.0035156250633008312,0.29058651998639107,0.7991503234952688,0.38189697265625,0.02400616049999371,0.058197611942887306,0.04899043298792094,3.161621354520321,0.7657470703125,0.1168212890625,0.0,-0.010146201733732596,21.032533526420593,0.8021177351474762,0.00042028155439766124,0.0,0.009774764999747276,0.1330839991569519,0.009682091884315014,0.13174983859062195,0.0004088572459295392,-0.6931471824645996,0.7340203206986189,0.543456669896841,0.7114543505012989,0.3495315406471491,0.3582809902727604,0.696996109560132,0.29698144644498825,0.4756499733775854,0.7595998011529446,0.49556231033056974,0.7657470703125,0.797977501526475,0.7691012024879456,1.0,1.0,0.9999023452401161,0.2322998046875,0.2362060546875,0.279541015625,0.251953125,0.23513104021549225,0.2362060546875,256,0.23513104021549225,0.2322998046875,0.279541015625,0.251953125,2.873046875,0.5,0.09984374791383743,0.3548046946525574,0.0,0.0,0.0,2.8740234375,0.5,0.1012597605586052,0.3565747141838074,0.0
76,0.7969159223139286,0.0179443359375,0.00351562506693881,0.29097109008580446,0.7969159223139286,0.38287353515625,0.024014589202124625,0.06354705395642668,0.04790234414394945,3.39225222915411,0.75897216796875,0.117431640625,0.0,-0.008972812967840582,24.01801085472107,0.8034663945436478,0.0004397139728098409,0.0,0.009886881336569786,0.13290619850158691,0.009842058643698692,0.13157424330711365,0.00042549276258796453,-0.6931471824645996,0.7265660054981709,0.5477160662412643,0.7083107326179743,0.3515985570847988,0.35686862748116255,0.701695840805769,0.2927231825888157,0.47283496987074614,0.7546831257641315,0.49159754905849695,0.75897216796875,0.7969220131635666,0.7678948435932398,1.0,1.0,0.9999267589300871,0.247802734375,0.2342529296875,0.273193359375,0.2447509765625,0.23513104021549225,0.2342529296875,256,0.23513104021549225,0.247802734375,0.273193359375,0.2447509765625,2.876953125,0.5,0.10093749314546585,0.3561719059944153,0.0,0.0,0.0,2.87762451171875,0.5,0.10071776807308197,0.3558972179889679,0.0
77,0.7953018266707659,0.018310546875,0.003588867275539087,0.298601180780679,0.7953018266707659,0.3817138671875,0.02264892333187163,0.05949072167277336,0.04828472272492945,3.191467709839344,0.771484375,0.11651611328125,0.0,-0.008784552672295831,25.143985748291016,0.7993616424500942,0.00041601614611863624,0.0,0.0099065275862813,0.13278478384017944,0.010034531354904175,0.13124015927314758,0.0004075797914993018,-0.6931471824645996,0.7117286864668131,0.5417792163789272,0.7084640134125948,0.3398771667852998,0.36079738568514585,0.6955044232308865,0.29396570567041636,0.4756927704438567,0.7544502634555101,0.48975484259426594,0.771484375,0.7985052522271872,0.7697043940424919,1.0,1.0,0.9999267589300871,0.220458984375,0.236572265625,0.2908935546875,0.2520751953125,0.23122479021549225,0.236572265625,256,0.23122479021549225,0.220458984375,0.2908935546875,0.2520751953125,2.890625,0.5,0.10124999284744263,0.3565624952316284,0.0,0.0,0.0,2.87396240234375,0.5,0.10171874612569809,0.3571484684944153,0.0
78,0.7964744251221418,0.0166015625,0.003271484454671736,0.2954733772203326,0.7964744251221418,0.37957763671875,0.023203312302939594,0.06245945626869798,0.04833559598773718,3.4026260524988174,0.76202392578125,0.11669921875,0.0,-0.010742486047092825,21.478249669075012,0.7979567758738995,0.000384174718419672,0.0,0.010069654323160648,0.13257402181625366,0.009672924876213074,0.13169440627098083,0.0003787376335822046,-0.6931471824645996,0.7183672543615103,0.5453848782926798,0.7153184879571199,0.34389867819845676,0.3592659328132868,0.7004852686077356,0.284410591237247,0.48347797710448503,0.7584967594593763,0.49138821102678776,0.76202392578125,0.798188604414463,0.7693424746394157,1.0,1.0,0.9999511726200581,0.235107421875,0.2408447265625,0.28662109375,0.2374267578125,0.23513104021549225,0.2408447265625,256,0.23513104021549225,0.235107421875,0.28662109375,0.2374267578125,2.88671875,0.5,0.09953124821186066,0.35441407561302185,0.0,0.0,0.0,2.88128662109375,0.5,0.10096190869808197,0.3562024235725403,0.0
79,0.7974973246455193,0.0185546875,0.003662109447759576,0.28870254568755627,0.7974973246455193,0.38543701171875,0.022226300614420325,0.06220962887164205,0.046150398440659046,3.502463109791279,0.76263427734375,0.11761474609375,0.0,-0.010510927473660558,22.443575859069824,0.78454964235425,0.00040927462941908743,0.0,0.00989970751106739,0.13301746547222137,0.01003483310341835,0.13190992176532745,0.0003991341800428927,-0.6931471824645996,0.7249030247330666,0.5476570930331945,0.7167852614074945,0.3403412587940693,0.36502072401344776,0.7011240031570196,0.29015206452459097,0.4727624673396349,0.7565907426178455,0.4926457591354847,0.76263427734375,0.7966053634881973,0.7675329335033894,1.0,1.0,0.9999511726200581,0.24560546875,0.2291259765625,0.29443359375,0.2308349609375,0.23475301265716553,0.2291259765625,256,0.23475301265716553,0.24560546875,0.29443359375,0.2308349609375,2.892578125,0.5,0.10015624761581421,0.3551953136920929,0.0,0.0,0.0,2.88458251953125,0.5,0.10101073980331421,0.3562634587287903,0.0
