iteration,reward,done_rate,edge_reset_rate,vx_err,weighted_metric_reward,selector_reference_penalty,orientation_penalty,slip_penalty,lateral_velocity_penalty,lateral_position_penalty,clearance_reward,gait_switch_penalty,action_boundary_penalty,policy_loss,value_loss,entropy,adaptation_loss,alpha,z_teacher_mean,z_teacher_std,z_student_mean,z_student_std,z_error,log_std_mean,score_progress,score_yaw_tracking,score_orientation,score_pitch_rate,score_roll_rate,score_yaw_rate,score_lateral_drift,score_vertical_bounce,score_slip,score_energy,score_clearance,score_gait_stability,score_action_smoothness,score_action_magnitude,score_action_boundary_margin,score_survival,gait_pronk_ratio,gait_trot_ratio,gait_bound_ratio,gait_pace_ratio,gait_switch_rate,flat_trot_efficiency_trot_ratio,flat_trot_efficiency_count,flat_trot_efficiency_gait_switch_rate,flat_trot_efficiency_pronk_ratio,flat_trot_efficiency_bound_ratio,flat_trot_efficiency_pace_ratio,frequency_mean,duration_mean,footswing_height_mean,stance_width_mean,body_pitch_mean,action_clip_rate,flat_trot_efficiency_action_clip_rate,flat_trot_efficiency_frequency_mean,flat_trot_efficiency_duration_mean,flat_trot_efficiency_footswing_height_mean,flat_trot_efficiency_stance_width_mean,flat_trot_efficiency_body_pitch_mean
80,0.7879251651465893,0.01611328125,0.0032226563162112143,0.2534019546583295,0.7879251651465893,0.3634033203125,0.015417242306284606,0.05857436149381101,0.033545873360708356,3.6562762558460236,0.76409912109375,0.11871337890625,0.0,-0.008928659226512536,17.528589248657227,0.8762746602296829,0.00016325852357113035,0.0,0.02180122211575508,0.08840421587228775,0.022000007331371307,0.08804053068161011,0.00015816222003195435,-0.6931471824645996,0.7609893064945936,0.5875575467944145,0.7773289605975151,0.3473224872723222,0.376712029799819,0.7360133025795221,0.2989257574081421,0.5303650610148907,0.7708420865237713,0.48986417707055807,0.76409912109375,0.7947054654359818,0.765361474826932,1.0,1.0,1.0,0.1986083984375,0.273193359375,0.2987060546875,0.2294921875,0.23576107621192932,0.273193359375,256,0.23576107621192932,0.1986083984375,0.2987060546875,0.2294921875,2.890625,0.5,0.10249999165534973,0.3581250309944153,0.0,0.0,0.0,2.88525390625,0.5,0.10112792253494263,0.3564099073410034,0.0
81,0.7868793830275536,0.0186767578125,0.00373535163635097,0.2729264688678086,0.7868793830275536,0.36859130859375,0.016355846484657377,0.0637150127440691,0.03343589638825506,3.4444444477558136,0.76861572265625,0.1195068359375,0.0,-0.00817582238232717,22.637309908866882,0.8756834343075752,0.0002103127153532114,0.0,0.021763410419225693,0.08830342441797256,0.02155991829931736,0.08747068792581558,0.00020576587121468037,-0.6931471824645996,0.7456744350492954,0.5843677092343569,0.7667024284601212,0.3337302654981613,0.3715955065563321,0.7332854978740215,0.32663851603865623,0.5255323750898242,0.7654211930930614,0.4854009645059705,0.76861572265625,0.7933333069086075,0.7637931983917952,1.0,1.0,1.0,0.199951171875,0.2628173828125,0.3125,0.2247314453125,0.2387852817773819,0.2628173828125,256,0.2387852817773819,0.199951171875,0.3125,0.2247314453125,2.900390625,0.5,0.09984374046325684,0.3548046946525574,0.0,0.0,0.0,2.88763427734375,0.5,0.10148926079273224,0.35686159133911133,0.0
82,0.7888026889413595,0.018798828125,0.0037597656937577995,0.2640576264820993,0.7888026889413595,0.36749267578125,0.016055414685979486,0.05915133061353117,0.033795792842283845,3.3334429413080215,0.77032470703125,0.119140625,0.0,-0.009765032242285088,24.485622882843018,0.8676747903227806,0.00023342774238699349,0.0,0.021974537521600723,0.08841228485107422,0.021834522485733032,0.08702800422906876,0.00022910602274350822,-0.6931471824645996,0.7565305363386869,0.5834251716732979,0.770747909322381,0.3400489678606391,0.36920731887221336,0.7330719139426947,0.3236892493441701,0.5346545409411192,0.7651146035641432,0.48756923247128725,0.77032470703125,0.793966619297862,0.76451700553298,1.0,1.0,1.0,0.1943359375,0.2650146484375,0.3150634765625,0.2255859375,0.2397933453321457,0.2650146484375,256,0.2397933453321457,0.1943359375,0.3150634765625,0.2255859375,2.900390625,0.5,0.10093749314546585,0.3561719059944153,0.0,0.0,0.0,2.88720703125,0.5,0.1016259714961052,0.3570324778556824,0.0
83,0.7856249157339334,0.0181884765625,0.0036376953903527465,0.2717177835293114,0.7856249157339334,0.3701171875,0.016256938281003386,0.062438571942038834,0.03390190628124401,3.1736395061016083,0.7713623046875,0.12060546875,0.0,-0.009159712004475296,22.33964490890503,0.851385373622179,0.00020640807906602276,0.0,0.02240702696144581,0.08857090026140213,0.023201502859592438,0.087223120033741,0.00020160299027338624,-0.6931471824645996,0.7400111593306065,0.5834715496748686,0.7685777954757214,0.33437373489141464,0.3698334004729986,0.7325794417411089,0.3149563353508711,0.5336811579763889,0.7648473642766476,0.482987598516047,0.7713623046875,0.7914334107190371,0.7616217341274023,1.0,1.0,1.0,0.197509765625,0.259765625,0.3275146484375,0.2152099609375,0.24067538976669312,0.259765625,256,0.24067538976669312,0.197509765625,0.3275146484375,0.2152099609375,2.89453125,0.5,0.1029687449336052,0.3587109446525574,0.0,0.0,0.0,2.89239501953125,0.5,0.10170897841453552,0.35713624954223633,0.0
84,0.7912777718156576,0.016845703125,0.0033447266523580765,0.24931423692032695,0.7912777718156576,0.36517333984375,0.016645946365315467,0.05577982903923839,0.03282948478590697,3.351377695798874,0.76611328125,0.11907958984375,0.0,-0.010632138939399738,19.450887799263,0.8750048466026783,0.00022078446909290506,0.0,0.02205120213329792,0.08865290880203247,0.022309310734272003,0.08723366260528564,0.00021444945014081895,-0.6931471824645996,0.7648212350904942,0.5875874385237694,0.768304293975234,0.33766382467001677,0.36859448067843914,0.7369653284549713,0.32680824398994446,0.5385028943419456,0.7714230678975582,0.48776316177099943,0.76611328125,0.7940721660852432,0.7646376602351665,1.0,1.0,0.999975586310029,0.1981201171875,0.2696533203125,0.32177734375,0.21044921875,0.23714716732501984,0.2696533203125,256,0.23714716732501984,0.1981201171875,0.32177734375,0.21044921875,2.875,0.5,0.1029687374830246,0.3587109446525574,0.0,0.0,0.0,2.894775390625,0.5,0.1012890562415123,0.35661134123802185,0.0
85,0.788768295198679,0.017578125,0.0034912110313598532,0.25863924995064735,0.788768295198679,0.363525390625,0.016139058134285733,0.05660673708189279,0.034835476137232035,3.4768691435456276,0.770751953125,0.119873046875,0.0,-0.009895990471704863,26.245917320251465,0.8527437783777714,0.00023059636532707373,0.0,0.022097721695899963,0.08882656693458557,0.022319259122014046,0.08823604881763458,0.00022744550369679928,-0.6931471824645996,0.7582056093961,0.5825904235243797,0.7726972531527281,0.342945234850049,0.3666830826550722,0.7339480742812157,0.31015961803495884,0.5424517821520567,0.7683139052242041,0.4858059771358967,0.770751953125,0.7927000187337399,0.763069374486804,1.0,1.0,0.999975586310029,0.185546875,0.27294921875,0.321533203125,0.219970703125,0.23865926265716553,0.27294921875,256,0.23865926265716553,0.185546875,0.321533203125,0.219970703125,2.8828125,0.5,0.1015624925494194,0.35695314407348633,0.0,0.0,0.0,2.8900146484375,0.5,0.10166014730930328,0.35707521438598633,0.0
86,0.7882739063352346,0.0185546875,0.0036621094222937245,0.27109758416190743,0.7882739063352346,0.363037109375,0.016336688277078792,0.058562670019455254,0.034226007643155754,3.3992810100317,0.77142333984375,0.12005615234375,0.0,-0.010165525833144784,22.203991413116455,0.8600437939167023,0.0002061274872176,0.0,0.021600309759378433,0.08846375346183777,0.021629756316542625,0.08696167171001434,0.00020346944802440703,-0.6931471824645996,0.747471272945404,0.5832598730921745,0.7663176693022251,0.3375538866966963,0.36435191333293915,0.7334274183958769,0.3254441265016794,0.5413315817713737,0.7659345213323832,0.4840112756937742,0.77142333984375,0.7923833653330803,0.7627074606716633,1.0,1.0,0.9999511726200581,0.1832275390625,0.27392578125,0.3277587890625,0.215087890625,0.23765119910240173,0.27392578125,256,0.23765119910240173,0.1832275390625,0.3277587890625,0.215087890625,2.892578125,0.5,0.10374999046325684,0.3596875071525574,0.0,0.0,0.0,2.8924560546875,0.5,0.1017138659954071,0.3571423590183258,0.0
87,0.7904913984239101,0.017822265625,0.003564453161743586,0.25271404860541224,0.7904913984239101,0.36090087890625,0.015688917133957148,0.061219989438541234,0.03289889718871564,3.3951053991913795,0.767822265625,0.11968994140625,0.0,-0.010142489045392722,22.23798406124115,0.856422733515501,0.00021458831633935915,0.0,0.021817121654748917,0.08831965178251266,0.022033941000699997,0.08738049864768982,0.0002094253577524796,-0.6931471824645996,0.7631539758294821,0.5851166620850563,0.776549993082881,0.3453720258548856,0.3714355891570449,0.7349029816687107,0.31839376874268055,0.5444679223001003,0.768184332177043,0.4855199083685875,0.767822265625,0.7930166590958834,0.7634312901645899,1.0,1.0,1.0,0.1861572265625,0.2781982421875,0.3187255859375,0.2169189453125,0.24067538976669312,0.2781982421875,256,0.24067538976669312,0.1861572265625,0.3187255859375,0.2169189453125,2.876953125,0.5,0.10203124582767487,0.3575390577316284,0.0,0.0,0.0,2.89154052734375,0.5,0.10142577439546585,0.3567822277545929,0.0
88,0.7894733492285013,0.0174560546875,0.0034912110186269274,0.2506771073676646,0.7894733492285013,0.357666015625,0.015756121632875875,0.05943667737301439,0.033979213156271726,3.4827481508255005,0.7666015625,0.11944580078125,0.0,-0.009968767844839022,26.180784821510315,0.8582236506044865,0.00023758437509968644,0.0,0.02221841923892498,0.08871539682149887,0.02260279282927513,0.08742204308509827,0.00023306946968659759,-0.6931471824645996,0.7621386926621199,0.5865227226167917,0.7730502802878618,0.34180283546447754,0.37023080699145794,0.7356927879154682,0.3130431957542896,0.5417721346020699,0.7669453863054514,0.4859026940539479,0.7666015625,0.7934388611465693,0.7639138381928205,1.0,1.0,1.0,0.18212890625,0.28466796875,0.314453125,0.21875,0.23702116310596466,0.28466796875,256,0.23702116310596466,0.18212890625,0.314453125,0.21875,2.90234375,0.5,0.10015624761581421,0.3551953434944153,0.0,0.0,0.0,2.890625,0.5,0.10132811963558197,0.3566601872444153,0.0
89,0.7873775847256184,0.018798828125,0.0037597657174046617,0.28367561660706997,0.7873775847256184,0.34820556640625,0.016406734299380332,0.06397258979268372,0.0339630987145938,3.420158438384533,0.77044677734375,0.11907958984375,0.0,-0.009314864728366956,22.09956121444702,0.8466243259608746,0.00017208487679454265,0.0,0.02236584573984146,0.08845971524715424,0.022358987480401993,0.08731932938098907,0.00016565373516641557,-0.6931471824645996,0.7368037588894367,0.5695911701768637,0.7688854169100523,0.3358269752934575,0.363485430367291,0.7200488690286875,0.32648493628948927,0.552132485434413,0.7612868342548609,0.47961103077977896,0.77044677734375,0.7940721623599529,0.7646376471966505,1.0,1.0,1.0,0.155517578125,0.3035888671875,0.3248291015625,0.216064453125,0.24080140888690948,0.3035888671875,256,0.24080140888690948,0.155517578125,0.3248291015625,0.216064453125,2.90234375,0.5,0.10078124701976776,0.35597658157348633,0.0,0.0,0.0,2.8919677734375,0.5,0.10163573920726776,0.35704469680786133,0.0
90,0.7846224661916494,0.0201416015625,0.004003906333309715,0.28584099188447,0.7846224661916494,0.3499755859375,0.016358054213924333,0.065923981834203,0.03566418937407434,3.341451719403267,0.770263671875,0.11993408203125,0.0,-0.009552917297696695,24.720338463783264,0.8278486244380474,0.000245402567088604,0.0,0.02109954133629799,0.08812954276800156,0.02147248387336731,0.08609418570995331,0.00023928200243972242,-0.6931471824645996,0.7290489003062248,0.5644508711993694,0.7685125637799501,0.33155832160264254,0.36010208632797003,0.715460691601038,0.32405970711261034,0.5480833072215319,0.7545285075902939,0.4771352633833885,0.770263671875,0.7925944644957781,0.7629487328231335,1.0,1.0,0.999975586310029,0.159423828125,0.300048828125,0.3167724609375,0.2237548828125,0.241179421544075,0.300048828125,256,0.241179421544075,0.159423828125,0.3167724609375,0.2237548828125,2.904296875,0.5,0.1015624925494194,0.35695314407348633,0.0,0.0,0.0,2.88812255859375,0.5,0.10162109136581421,0.3570263683795929,0.0
91,0.7859097346663475,0.0166015625,0.0033203125622094376,0.26610562298446894,0.7859097346663475,0.35308837890625,0.015666156075894833,0.06277747021522373,0.03283604566240683,3.2829755917191505,0.7625732421875,0.1182861328125,0.0,-0.01005568660912104,19.195903182029724,0.8141516335308552,0.00022152874771563802,0.0,0.02122519165277481,0.08813957124948502,0.020569216459989548,0.08668842911720276,0.00022087065735831857,-0.6931471824645996,0.7455369438976049,0.5761243235319853,0.774092061445117,0.33952287770807743,0.36423129960894585,0.7263457402586937,0.3079480677843094,0.5382288955152035,0.7604424823075533,0.48062731232494116,0.7625732421875,0.7954443134367466,0.7662059292197227,1.0,1.0,1.0,0.1810302734375,0.2938232421875,0.3095703125,0.215576171875,0.23689515888690948,0.2938232421875,256,0.23689515888690948,0.1810302734375,0.3095703125,0.215576171875,2.912109375,0.5,0.09968749433755875,0.3546094000339508,0.0,0.0,0.0,2.8922119140625,0.5,0.10100585222244263,0.3562573194503784,0.0
92,0.7862923257052898,0.0185546875,0.0037109375571162673,0.2714788382872939,0.7862923257052898,0.35162353515625,0.01694176095770672,0.06678760144859552,0.03473281429614872,3.638188898563385,0.76788330078125,0.119384765625,0.0,-0.008157867807312869,20.70318353176117,0.8267492093145847,0.00020204103020660114,0.0,0.02220281772315502,0.08841922134160995,0.021950053051114082,0.0879288762807846,0.00019232762861065567,-0.6931471824645996,0.7475995626300573,0.5720892827957869,0.7675756961107254,0.3417688962072134,0.36178832966834307,0.72370520606637,0.30899778101593256,0.5430698394775391,0.7621719650924206,0.48194722831249237,0.76788330078125,0.7935444172471762,0.7640344705432653,1.0,1.0,1.0,0.16748046875,0.2967529296875,0.310546875,0.2252197265625,0.23664313554763794,0.2967529296875,256,0.23664313554763794,0.16748046875,0.310546875,0.2252197265625,2.89453125,0.5,0.09953124821186066,0.35441407561302185,0.0,0.0,0.0,2.88739013671875,0.5,0.10143066197633743,0.3567883372306824,0.0
93,0.7883525211364031,0.017578125,0.003491210994980065,0.274071357678622,0.7883525211364031,0.34942626953125,0.016494539217092097,0.06459527439437807,0.0321866984013468,3.518660195171833,0.76690673828125,0.11993408203125,0.0,-0.009027175226947293,21.67018949985504,0.8397696763277054,0.0002043238146143267,0.0,0.022012941539287567,0.08858809620141983,0.021871035918593407,0.08775884658098221,0.00019793378305621445,-0.6931471824645996,0.7435682136565447,0.5774310119450092,0.7691141087561846,0.34052430000156164,0.3657733043655753,0.7267550714313984,0.3313988344743848,0.543974319472909,0.7645447086542845,0.4823943106457591,0.76690673828125,0.7925944682210684,0.7629487384110689,1.0,1.0,0.999975586310029,0.1650390625,0.3011474609375,0.318359375,0.2154541015625,0.23802922666072845,0.3011474609375,256,0.23802922666072845,0.1650390625,0.318359375,0.2154541015625,2.892578125,0.5,0.09999999403953552,0.35500001907348633,0.0,0.0,0.0,2.89227294921875,0.5,0.10135253518819809,0.3566907048225403,0.0
94,0.7893012259155512,0.0179443359375,0.0035644531872094376,0.27302625915035605,0.7893012259155512,0.3475341796875,0.016424905159510672,0.06519758666399866,0.03248676098883152,3.491905339062214,0.76123046875,0.119140625,0.0,-0.010764943668618798,22.03653597831726,0.8442161194980145,0.00019612135292845778,0.0,0.021945133805274963,0.0885343998670578,0.022159429267048836,0.08706028759479523,0.00019205777789466083,-0.6931471824645996,0.7480129711329937,0.5765359308570623,0.7705314885824919,0.33981680404394865,0.373207937926054,0.7257951311767101,0.3241137498989701,0.5461430214345455,0.7697851415723562,0.4855654826387763,0.76123046875,0.793966619297862,0.7645170129835606,1.0,1.0,0.999975586310029,0.172607421875,0.304931640625,0.3140869140625,0.2083740234375,0.23752519488334656,0.304931640625,256,0.23752519488334656,0.172607421875,0.3140869140625,0.2083740234375,2.892578125,0.5,0.10203124582767487,0.3575390875339508,0.0,0.0,0.0,2.89581298828125,0.5,0.10089843720197678,0.35612305998802185,0.0
95,0.7889717668294907,0.01806640625,0.0036132813311269274,0.27928514825180173,0.7889717668294907,0.3466796875,0.017185170290758833,0.06689413287676871,0.03232076280983165,3.1950485929846764,0.7572021484375,0.11859130859375,0.0,-0.007946135214297101,30.27556085586548,0.8335059508681297,0.0001700751545286039,0.0,0.022486001253128052,0.08825967460870743,0.02255728654563427,0.08744673430919647,0.00016651555779390037,-0.6931471824645996,0.7399014886468649,0.5734688360244036,0.7666775397956371,0.33315661549568176,0.3665405809879303,0.7238560821861029,0.3440771382302046,0.5397365745157003,0.7658028304576874,0.4825449753552675,0.7572021484375,0.794916557148099,0.7656027432531118,1.0,1.0,1.0,0.178955078125,0.306640625,0.3204345703125,0.1939697265625,0.23790322244167328,0.306640625,256,0.23790322244167328,0.178955078125,0.3204345703125,0.1939697265625,2.91015625,0.5,0.09937499463558197,0.3542187809944153,0.0,0.0,0.0,2.90301513671875,0.5,0.10057616233825684,0.3557202219963074,0.0
96,0.7908479981124401,0.0181884765625,0.0035888672991859494,0.2651596232317388,0.7908479981124401,0.34344482421875,0.016579209885094315,0.06085656490176916,0.031823242257814854,3.36831134557724,0.7579345703125,0.119140625,0.0,-0.009431946353288367,23.589441537857056,0.8242101036012173,0.000209285513847135,0.0,0.02241731435060501,0.0886225625872612,0.02203816920518875,0.08813045918941498,0.00020516692893579602,-0.6931471824645996,0.7539693731814623,0.5777793079614639,0.7664219997823238,0.3399840760976076,0.3664084719493985,0.7271578423678875,0.33458389062434435,0.5494546368718147,0.76786276884377,0.48286386858671904,0.7579345703125,0.793966619297862,0.7645170241594315,1.0,1.0,0.9999511726200581,0.1710205078125,0.3131103515625,0.3138427734375,0.2020263671875,0.23525704443454742,0.3131103515625,256,0.23525704443454742,0.1710205078125,0.3138427734375,0.2020263671875,2.9140625,0.5,0.10015624761581421,0.3551953136920929,0.0,0.0,0.0,2.89898681640625,0.5,0.10063476860523224,0.35579347610473633,0.0
97,0.7944104224443436,0.0166015625,0.0033203125494765118,0.25574468029662967,0.7944104224443436,0.3507080078125,0.016471215669298545,0.06033257918898016,0.03208579373313114,3.1128334775567055,0.76690673828125,0.1192626953125,0.0,-0.007876345756812952,25.632113218307495,0.832365158945322,0.00018247102798341075,0.0,0.022742215543985367,0.08873852342367172,0.022905420511960983,0.08785704523324966,0.00017895201744977385,-0.6931471824645996,0.7624348755925894,0.5912331826984882,0.7674033083021641,0.33467560540884733,0.368336945772171,0.7393653206527233,0.3515861015766859,0.5532522927969694,0.7698838897049427,0.48413753509521484,0.76690673828125,0.7937555089592934,0.764275748282671,1.0,1.0,1.0,0.1676025390625,0.298583984375,0.3228759765625,0.2109375,0.23601309955120087,0.298583984375,256,0.23601309955120087,0.1676025390625,0.3228759765625,0.2109375,2.8984375,0.5,0.1015624925494194,0.35695314407348633,0.0,0.0,0.0,2.89453125,0.5,0.10135253518819809,0.3566906750202179,0.0
98,0.7875181995332241,0.0174560546875,0.003417968826397555,0.2654554108157754,0.7875181995332241,0.34771728515625,0.01714637051918544,0.0640712344320491,0.03450391115620732,3.5456875041127205,0.765625,0.1190185546875,0.0,-0.008872942620655522,23.333860039711,0.8326093144714832,0.00017945583294931566,0.0,0.02252945862710476,0.08837837725877762,0.02269589528441429,0.08726576715707779,0.00017401081277057528,-0.6931471824645996,0.7517347373068333,0.5811297185719013,0.7655767053365707,0.3383248196914792,0.36501999013125896,0.730433477088809,0.30276623368263245,0.5500186644494534,0.7650679778307676,0.482942258939147,0.765625,0.7941777147352695,0.7647582963109016,1.0,1.0,0.9999267589300871,0.1641845703125,0.3045654296875,0.3162841796875,0.2149658203125,0.23840725421905518,0.3045654296875,256,0.23840725421905518,0.1641845703125,0.3162841796875,0.2149658203125,2.900390625,0.5,0.10187499225139618,0.35734376311302185,0.0,0.0,0.0,2.89251708984375,0.5,0.10124999284744263,0.3565625250339508,0.0
99,0.7929454986006021,0.01806640625,0.003588867279177066,0.26671305391937494,0.7929454986006021,0.35052490234375,0.017062544415239245,0.05880032863933593,0.03237199888098985,3.1384678781032562,0.76611328125,0.1190185546875,0.0,-0.010004992742324248,23.08453142642975,0.823105163872242,0.00016489696645294316,0.0,0.022297082468867302,0.08838284760713577,0.022204585373401642,0.08753660321235657,0.00015998912567738444,-0.6931471824645996,0.750807136297226,0.5859622620046139,0.765550397336483,0.33861795999109745,0.37158971186727285,0.7354463338851929,0.3575027510523796,0.549821425229311,0.7684509716928005,0.485095270909369,0.76611328125,0.794177720323205,0.7647582907229662,1.0,1.0,0.999975586310029,0.1688232421875,0.2989501953125,0.3243408203125,0.2078857421875,0.23714716732501984,0.2989501953125,256,0.23714716732501984,0.1688232421875,0.3243408203125,0.2078857421875,2.892578125,0.5,0.10093749314546585,0.3561719059944153,0.0,0.0,0.0,2.89605712890625,0.5,0.1012890562415123,0.35661137104034424,0.0
